"","Phy","Valid","abs_lat_native","total.area.introduced","Stratum","Phy_all_underscore","total.area.native","LogArea.native","Name","EFN","Domatia","Seed_Dispersal"
"1397","Leptogenys_peninsularis","Leptogenys.peninsularis",27.79115058,0,NA,"Leptogenys_peninsularis",145335.6988,5.162372303,"Leptogenys peninsularis",0,0,0
"1398","Leptogenys_peuqueti","Leptogenys.peuqueti",12.24185058,0,NA,"Leptogenys_peuqueti",4107252.744,6.613551428,"Leptogenys peuqueti",0,0,0
"1399","Leptogenys_processionalis","Leptogenys.processionalis",14.04120058,0,NA,"Leptogenys_processionalis",3789524.467,6.578584715,"Leptogenys processionalis",0,0,0
"1400","Leptogenys_punctaticeps","Leptogenys.punctaticeps",0.38779942,0,NA,"Leptogenys_punctaticeps",851461.2398,5.930164883,"Leptogenys punctaticeps",0,0,0
"1401","Leptogenys_schwabi","Leptogenys.schwabi",31.29294942,0,NA,"Leptogenys_schwabi",1627074.023,6.211407312,"Leptogenys schwabi",0,0,0
"1402","Leptogenys_stenocheilos","Leptogenys.stenocheilos",12.42570058,0,NA,"Leptogenys_stenocheilos",169348.2775,5.228780784,"Leptogenys stenocheilos",0,0,0
"1403","Leptogenys_stuhlmanni","Leptogenys.stuhlmanni",12.36879942,0,NA,"Leptogenys_stuhlmanni",7119154.3,6.852428406,"Leptogenys stuhlmanni",0,0,0
"1404","Leptogenys_testacea","Leptogenys.testacea",7.75565058,0,NA,"Leptogenys_testacea",559826.3682,5.74805335,"Leptogenys testacea",0,0,0
"1405","Leptogenys_transitionis","Leptogenys.transitionis",31.78385058,0,NA,"Leptogenys_transitionis",54904.72612,4.73960973,"Leptogenys transitionis",0,0,0
"1406","Leptogenys_tricosa","Leptogenys.tricosa",19.22294942,0,NA,"Leptogenys_tricosa",3216084.516,6.507327453,"Leptogenys tricosa",0,0,0
"1407","Leptogenys_wheeleri","Leptogenys.wheeleri",6.46325058,0,NA,"Leptogenys_wheeleri",1975965.188,6.295779289,"Leptogenys wheeleri",0,0,0
"1408","Leptogenys_yerburyi","Leptogenys.yerburyi",17.57025058,0,NA,"Leptogenys_yerburyi",681973.8254,5.833767706,"Leptogenys yerburyi",0,0,0
"1409","Leptomyrmex_flavitarsus","Leptomyrmex.flavitarsus",4.26199942,0,NA,"Leptomyrmex_flavitarsus",890319.765,5.949546015,"Leptomyrmex flavitarsus",0,0,0
"1410","Leptomyrmex_pallens","Leptomyrmex.pallens",10.81224942,0,NA,"Leptomyrmex_pallens",821088.8392,5.914390149,"Leptomyrmex pallens",0,0,0
"1411","Leptothorax_acervorum","Leptothorax.acervorum",44.96080058,0,NA,"Leptothorax_acervorum",45583093.77,7.658803798,"Leptothorax acervorum",0,0,0
"1412","Leptothorax_calderoni","Leptothorax.calderoni",46.26970058,0,NA,"Leptothorax_calderoni",2441842.817,6.387717705,"Leptothorax calderoni",0,0,0
"1413","Leptothorax_faberi","Leptothorax.faberi",54.15245058,0,NA,"Leptothorax_faberi",1608590.321,6.206445451,"Leptothorax faberi",0,0,0
"1414","Leptothorax_goesswaldi","Leptothorax.goesswaldi",55.87805058,0,NA,"Leptothorax_goesswaldi",4545890.446,6.657618965,"Leptothorax goesswaldi",0,0,0
"1415","Leptothorax_gredleri","Leptothorax.gredleri",53.21400058,0,NA,"Leptothorax_gredleri",4880382.892,6.688453896,"Leptothorax gredleri",0,0,0
"1416","Leptothorax_kutteri","Leptothorax.kutteri",54.54095058,0,NA,"Leptothorax_kutteri",2732528.075,6.436564633,"Leptothorax kutteri",0,0,0
"1417","Leptothorax_muscorum","Leptothorax.muscorum",53.84565058,0,NA,"Leptothorax_muscorum",41882850.63,7.622036233,"Leptothorax muscorum",0,0,0
"1418","Leptothorax_oceanicus","Leptothorax.oceanicus",57.40965058,0,NA,"Leptothorax_oceanicus",10804432.32,7.033601953,"Leptothorax oceanicus",0,0,0
"1419","Leptothorax_paraxenus","Leptothorax.paraxenus",52.13455058,0,NA,"Leptothorax_paraxenus",2589759.062,6.413259361,"Leptothorax paraxenus",0,0,0
"1420","Leptothorax_scamni","Leptothorax.scamni",44.31415058,0,NA,"Leptothorax_scamni",1741998.971,6.241047894,"Leptothorax scamni",0,0,0
"1421","Leptothorax_wilsoni","Leptothorax.wilsoni",52.64690058,0,NA,"Leptothorax_wilsoni",3219088.924,6.507732974,"Leptothorax wilsoni",0,0,0
"1422","Leptothorax_zhengi","Leptothorax.zhengi",45.36985058,0,NA,"Leptothorax_zhengi",1150805.532,6.061001941,"Leptothorax zhengi",0,0,0
"1423","Linepithema_angulatum","Linepithema.angulatum",14.27979942,361829.0174,"Epigaeic","Linepithema_angulatum",8152752.793,6.911304274,"Linepithema angulatum",0,0,0
"1424","Linepithema_humile","Linepithema.humile",3.63175058,31740940.55,"Epigaeic","Linepithema_humile",9320812.26,6.969453761,"Linepithema humile",1,0,1
"1425","Linepithema_iniquum","Linepithema.iniquum",7.49764942,1784065.494,"Epigaeic","Linepithema_iniquum",6224139.334,6.794079306,"Linepithema iniquum",0,0,0
"1426","Linepithema_micans","Linepithema.micans",14.85129942,21266.38548,"Epigaeic","Linepithema_micans",4134626.216,6.616436254,"Linepithema micans",0,0,0
"1427","Linepithema_neotropicum","Linepithema.neotropicum",5.30459942,0,NA,"Linepithema_neotropicum",11809774.09,7.07224159,"Linepithema neotropicum",0,0,0
"1428","Linepithema_piliferum","Linepithema.piliferum",NA,0,NA,"Linepithema_piliferum",4528539.526,6.655958163,"Linepithema piliferum",0,0,0
"1429","Liometopum_apiculatum","Liometopum.apiculatum",34.03675058,0,NA,"Liometopum_apiculatum",5057917.231,6.703971718,"Liometopum apiculatum",1,0,0
"1430","Liometopum_lindgreeni","Liometopum.lindgreeni",23.06885058,0,NA,"Liometopum_lindgreeni",2088668.943,6.319869609,"Liometopum lindgreeni",0,0,0
"1431","Liometopum_luctuosum","Liometopum.luctuosum",38.62995058,0,NA,"Liometopum_luctuosum",5443044.218,6.735841862,"Liometopum luctuosum",0,0,0
"1432","Liometopum_microcephalum","Liometopum.microcephalum",38.94300058,268475.548,"Epigaeic","Liometopum_microcephalum",6607222.968,6.820018963,"Liometopum microcephalum",0,0,0
"1433","Liometopum_occidentale","Liometopum.occidentale",33.44765058,0,NA,"Liometopum_occidentale",3694448.696,6.56754964,"Liometopum occidentale",0,0,1
"1434","Liometopum_orientale","Liometopum.orientale",57.40965058,0,NA,"Liometopum_orientale",5823390.003,6.765175877,"Liometopum orientale",0,0,0
"1435","Liometopum_sinense","Liometopum.sinense",48.69080058,0,NA,"Liometopum_sinense",9849859.567,6.993430039,"Liometopum sinense",0,0,0
"1436","Liomyrmex_gestroi","Liomyrmex.gestroi",8.69620058,0,NA,"Liomyrmex_gestroi",4204553.456,6.623719878,"Liomyrmex gestroi",0,0,0
"1437","Lophomyrmex_ambiguus","Lophomyrmex.ambiguus",14.77525058,0,NA,"Lophomyrmex_ambiguus",3329937.791,6.52243612,"Lophomyrmex ambiguus",0,0,0
"1438","Lophomyrmex_bedoti","Lophomyrmex.bedoti",13.36180058,0,NA,"Lophomyrmex_bedoti",4361903.399,6.639676043,"Lophomyrmex bedoti",0,0,1
"1439","Lophomyrmex_birmanus","Lophomyrmex.birmanus",17.54985058,0,NA,"Lophomyrmex_birmanus",2068782.777,6.315714892,"Lophomyrmex birmanus",0,0,0
"1440","Lophomyrmex_changlangensis","Lophomyrmex.changlangensis",28.05665058,0,NA,"Lophomyrmex_changlangensis",82031.81035,4.913982296,"Lophomyrmex changlangensis",0,0,0
"1441","Lophomyrmex_kali","Lophomyrmex.kali",25.49430058,0,NA,"Lophomyrmex_kali",246584.0797,5.391965034,"Lophomyrmex kali",0,0,0
"1442","Lophomyrmex_longicornis","Lophomyrmex.longicornis",9.13330058,0,NA,"Lophomyrmex_longicornis",1063815.501,6.026866314,"Lophomyrmex longicornis",0,0,0
"1443","Lophomyrmex_quadrispinosus","Lophomyrmex.quadrispinosus",13.36180058,0,NA,"Lophomyrmex_quadrispinosus",2950494.35,6.469894787,"Lophomyrmex quadrispinosus",0,0,0
"1444","Lophomyrmex_taivanae","Lophomyrmex.taivanae",24.14150058,0,NA,"Lophomyrmex_taivanae",36261.8317,4.559449738,"Lophomyrmex taivanae",0,0,0
"1445","Lophomyrmex_terraceensis","Lophomyrmex.terraceensis",31.78385058,0,NA,"Lophomyrmex_terraceensis",54904.72612,4.73960973,"Lophomyrmex terraceensis",0,0,0
"1446","Lordomyrma_azumai","Lordomyrma.azumai",32.27595058,0,NA,"Lordomyrma_azumai",211007.1557,5.324297183,"Lordomyrma azumai",0,0,0
"1447","Lordomyrma_caledonica","Lordomyrma.caledonica",20.90184942,0,NA,"Lordomyrma_caledonica",17066.06439,4.23213338,"Lordomyrma caledonica",0,0,0
"1448","Lordomyrma_crawleyi","Lordomyrma.crawleyi",5.04349942,0,NA,"Lordomyrma_crawleyi",801827.581,5.904080991,"Lordomyrma crawleyi",0,0,0
"1449","Lordomyrma_lakshmi","Lordomyrma.lakshmi",10.54545058,0,NA,"Lordomyrma_lakshmi",38686.85756,4.587563454,"Lordomyrma lakshmi",0,0,0
"1450","Lordomyrma_reticulata","Lordomyrma.reticulata",1.14275058,0,NA,"Lordomyrma_reticulata",737781.7092,5.867927884,"Lordomyrma reticulata",0,0,0
"1451","Lordomyrma_rugosa","Lordomyrma.rugosa",25.81464942,0,NA,"Lordomyrma_rugosa",1052229.751,6.022110577,"Lordomyrma rugosa",0,0,0
"1452","Lordomyrma_taylori","Lordomyrma.taylori",10.54545058,0,NA,"Lordomyrma_taylori",38686.85756,4.587563454,"Lordomyrma taylori",0,0,0
"1453","Lordomyrma_tortuosa","Lordomyrma.tortuosa",16.57824942,0,NA,"Lordomyrma_tortuosa",19476.1416,4.289502923,"Lordomyrma tortuosa",0,0,0
"1454","Loweriella_boltoni","Loweriella.boltoni",1.14275058,0,NA,"Loweriella_boltoni",737781.7092,5.867927884,"Loweriella boltoni",0,0,0
"1455","Malagidris_sofina","Malagidris.sofina",18.77294942,0,NA,"Malagidris_sofina",593087.2472,5.773118586,"Malagidris sofina",0,0,0
"1456","Manica_bradleyi","Manica.bradleyi",40.76935058,0,NA,"Manica_bradleyi",1415274.926,6.150840813,"Manica bradleyi",0,0,0
"1457","Manica_parasitica","Manica.parasitica",37.26780058,0,NA,"Manica_parasitica",407670.7394,5.610309541,"Manica parasitica",0,0,0
"1458","Manica_rubida","Manica.rubida",37.17830058,0,NA,"Manica_rubida",8219657.163,6.914853704,"Manica rubida",0,0,0
"1459","Manica_yessensis","Manica.yessensis",40.03985058,0,NA,"Manica_yessensis",245057.8532,5.389268625,"Manica yessensis",0,0,0
"1460","Martialis_heureka","Martialis.heureka",3.80454942,0,NA,"Martialis_heureka",1677015.876,6.224537174,"Martialis heureka",0,0,0
"1461","Mayriella_abstinens","Mayriella.abstinens",24.21129942,268475.548,"Arboreal & Epigaeic & Hypogaeic","Mayriella_abstinens",3745554.195,6.573516085,"Mayriella abstinens",0,0,0
"1462","Mayriella_granulata","Mayriella.granulata",15.89620058,0,NA,"Mayriella_granulata",326033.7914,5.513262614,"Mayriella granulata",0,0,0
"1463","Mayriella_occidua","Mayriella.occidua",30.84484942,0,NA,"Mayriella_occidua",1041156.629,6.017516068,"Mayriella occidua",0,0,0
"1464","Mayriella_overbecki","Mayriella.overbecki",24.21129942,0,NA,"Mayriella_overbecki",2761361.438,6.441123256,"Mayriella overbecki",0,0,0
"1465","Mayriella_transfuga","Mayriella.transfuga",13.36180058,0,NA,"Mayriella_transfuga",3726703.307,6.571324819,"Mayriella transfuga",0,0,0
"1466","Mayriella_warchalowskii","Mayriella.warchalowskii",27.24110058,0,NA,"Mayriella_warchalowskii",104502.9497,5.019128549,"Mayriella warchalowskii",0,0,0
"1467","Megalomyrmex_adamsae","Megalomyrmex.adamsae",11.11475058,0,NA,"Megalomyrmex_adamsae",202932.0808,5.307350709,"Megalomyrmex adamsae",0,0,0
"1468","Megalomyrmex_balzani","Megalomyrmex.balzani",8.57279942,0,NA,"Megalomyrmex_balzani",6368040.657,6.804005827,"Megalomyrmex balzani",0,0,0
"1469","Megalomyrmex_bidentatus","Megalomyrmex.bidentatus",1.15504942,0,NA,"Megalomyrmex_bidentatus",280184.5511,5.447444185,"Megalomyrmex bidentatus",0,0,0
"1470","Megalomyrmex_drifti","Megalomyrmex.drifti",4.59039942,0,NA,"Megalomyrmex_drifti",11274654.73,7.052103251,"Megalomyrmex drifti",0,0,0
"1471","Megalomyrmex_foreli","Megalomyrmex.foreli",3.56749942,0,NA,"Megalomyrmex_foreli",2346756.693,6.370468065,"Megalomyrmex foreli",0,0,0
"1472","Megalomyrmex_goeldii","Megalomyrmex.goeldii",12.04194942,0,NA,"Megalomyrmex_goeldii",3715258.303,6.569989013,"Megalomyrmex goeldii",0,0,0
"1473","Megalomyrmex_modestus","Megalomyrmex.modestus",5.20489942,0,NA,"Megalomyrmex_modestus",3708064.165,6.569147241,"Megalomyrmex modestus",0,0,0
"1474","Megalomyrmex_mondabora","Megalomyrmex.mondabora",1.86845058,0,NA,"Megalomyrmex_mondabora",724493.7617,5.86003465,"Megalomyrmex mondabora",0,0,0
"1475","Megalomyrmex_mondaboroides","Megalomyrmex.mondaboroides",3.56749942,0,NA,"Megalomyrmex_mondaboroides",1903699.49,6.279598393,"Megalomyrmex mondaboroides",0,0,0
"1476","Megalomyrmex_silvestrii","Megalomyrmex.silvestrii",5.21959942,0,NA,"Megalomyrmex_silvestrii",11111093.04,7.045756784,"Megalomyrmex silvestrii",0,0,0
"1477","Megalomyrmex_symmetochus","Megalomyrmex.symmetochus",7.16639942,0,NA,"Megalomyrmex_symmetochus",7622883.637,6.88211929,"Megalomyrmex symmetochus",0,0,0
"1478","Megalomyrmex_wettereri","Megalomyrmex.wettereri",9.20905058,0,NA,"Megalomyrmex_wettereri",125772.1456,5.09958447,"Megalomyrmex wettereri",0,0,0
"1479","Melissotarsus_beccarii","Melissotarsus.beccarii",14.48749942,0,NA,"Melissotarsus_beccarii",4212234.024,6.624512492,"Melissotarsus beccarii",0,0,0
"1480","Melissotarsus_emeryi","Melissotarsus.emeryi",7.40744942,0,NA,"Melissotarsus_emeryi",13856531.47,7.141654532,"Melissotarsus emeryi",0,0,0
"1481","Melissotarsus_insularis","Melissotarsus.insularis",18.77294942,0,NA,"Melissotarsus_insularis",593087.2472,5.773118586,"Melissotarsus insularis",0,0,0
"1482","Melophorus_aeneovirens","Melophorus.aeneovirens",24.21129942,0,NA,"Melophorus_aeneovirens",6274187.511,6.797557494,"Melophorus aeneovirens",0,0,0
"1483","Melophorus_bagoti","Melophorus.bagoti",24.21129942,0,NA,"Melophorus_bagoti",7622563.684,6.882101061,"Melophorus bagoti",0,0,0
"1484","Melophorus_turneri","Melophorus.turneri",24.21129942,0,NA,"Melophorus_turneri",7622563.684,6.882101061,"Melophorus turneri",0,0,1
"1485","Meranoplus_ajax","Meranoplus.ajax",23.67459942,0,NA,"Meranoplus_ajax",6589810.074,6.818872898,"Meranoplus ajax",0,0,0
"1486","Meranoplus_beatoni","Meranoplus.beatoni",19.22294942,0,NA,"Meranoplus_beatoni",1728607.828,6.237696475,"Meranoplus beatoni",0,0,0
"1487","Meranoplus_bicolor","Meranoplus.bicolor",14.14005058,387980.124,"Epigaeic & Hypogaeic","Meranoplus_bicolor",9177130.716,6.962706918,"Meranoplus bicolor",0,0,0
"1488","Meranoplus_birmanus","Meranoplus.birmanus",19.07745058,0,NA,"Meranoplus_birmanus",668007.7665,5.824781512,"Meranoplus birmanus",0,0,0
"1489","Meranoplus_castaneus","Meranoplus.castaneus",5.83635058,35607.34397,"Epigaeic & Hypogaeic","Meranoplus_castaneus",1971638.545,6.2948273,"Meranoplus castaneus",0,0,0
"1490","Meranoplus_curvispina","Meranoplus.curvispina",24.21129942,0,NA,"Meranoplus_curvispina",6274187.511,6.797557494,"Meranoplus curvispina",0,0,0
"1491","Meranoplus_diversus","Meranoplus.diversus",23.67459942,0,NA,"Meranoplus_diversus",5241433.902,6.719450113,"Meranoplus diversus",0,0,0
"1492","Meranoplus_glaber","Meranoplus.glaber",23.98354942,0,NA,"Meranoplus_glaber",4737167.141,6.675518708,"Meranoplus glaber",0,0,0
"1493","Meranoplus_hirsutus","Meranoplus.hirsutus",18.22149942,0,NA,"Meranoplus_hirsutus",4376485.791,6.641125523,"Meranoplus hirsutus",0,0,0
"1494","Meranoplus_mars","Meranoplus.mars",23.67459942,0,NA,"Meranoplus_mars",4866070.511,6.687178398,"Meranoplus mars",0,0,0
"1495","Meranoplus_minimus","Meranoplus.minimus",18.76019942,0,NA,"Meranoplus_minimus",2835852.86,6.452683693,"Meranoplus minimus",0,0,0
"1496","Meranoplus_mucronatus","Meranoplus.mucronatus",11.29675058,0,NA,"Meranoplus_mucronatus",2507840.901,6.399299981,"Meranoplus mucronatus",0,0,0
"1497","Meranoplus_parviumgulatus","Meranoplus.parviumgulatus",5.04349942,0,NA,"Meranoplus_parviumgulatus",801827.581,5.904080991,"Meranoplus parviumgulatus",0,0,0
"1498","Meranoplus_peringueyi","Meranoplus.peringueyi",34.54684942,0,NA,"Meranoplus_peringueyi",1250640.791,6.097132589,"Meranoplus peringueyi",0,0,1
"1499","Meranoplus_puryi","Meranoplus.puryi",24.21129942,0,NA,"Meranoplus_puryi",2761361.438,6.441123256,"Meranoplus puryi",0,0,0
"1500","Meranoplus_raripilis","Meranoplus.raripilis",5.04349942,0,NA,"Meranoplus_raripilis",801827.581,5.904080991,"Meranoplus raripilis",0,0,0
"1501","Mesoponera_caffraria","Mesoponera.caffraria",11.72374942,0,NA,"Mesoponera_caffraria",11376734.94,7.05601764,"Mesoponera caffraria",0,0,0
"1502","Mesoponera_melanaria","Mesoponera.melanaria",9.51835058,0,NA,"Mesoponera_melanaria",2670177.616,6.426540151,"Mesoponera melanaria",0,0,0
"1503","Mesostruma_spinosa","Mesostruma.spinosa",30.84484942,0,NA,"Mesostruma_spinosa",1041156.629,6.017516068,"Mesostruma spinosa",0,0,0
"1504","Messor_abdelazizi","Messor.abdelazizi",28.03385058,0,NA,"Messor_abdelazizi",2720959.206,6.434722031,"Messor abdelazizi",0,0,0
"1505","Messor_aciculatus","Messor.aciculatus",37.44535058,0,NA,"Messor_aciculatus",13240199.4,7.121894526,"Messor aciculatus",0,0,0
"1506","Messor_aegyptiacus","Messor.aegyptiacus",26.13235058,0,NA,"Messor_aegyptiacus",6558423.299,6.816799444,"Messor aegyptiacus",0,0,0
"1507","Messor_angularis","Messor.angularis",3.55919942,0,NA,"Messor_angularis",1519785.687,6.18178235,"Messor angularis",0,0,0
"1508","Messor_antennatus","Messor.antennatus",28.03385058,0,NA,"Messor_antennatus",2720959.206,6.434722031,"Messor antennatus",0,0,0
"1509","Messor_aralocaspius","Messor.aralocaspius",34.01870058,0,NA,"Messor_aralocaspius",11006172.87,7.04163633,"Messor aralocaspius",0,0,0
"1510","Messor_arenarius","Messor.arenarius",27.29225058,0,NA,"Messor_arenarius",12831876.94,7.108290186,"Messor arenarius",0,0,0
"1511","Messor_barbarus","Messor.barbarus",8.66550058,0,NA,"Messor_barbarus",23255353.05,7.366522937,"Messor barbarus",0,0,1
"1512","Messor_berbericus","Messor.berbericus",28.03385058,0,NA,"Messor_berbericus",2720959.206,6.434722031,"Messor berbericus",0,0,0
"1513","Messor_bouvieri","Messor.bouvieri",35.03375058,0,NA,"Messor_bouvieri",4293751.729,6.632836929,"Messor bouvieri",0,0,1
"1514","Messor_boyeri","Messor.boyeri",31.79165058,0,NA,"Messor_boyeri",403453.0567,5.60579301,"Messor boyeri",0,0,0
"1515","Messor_buettikeri","Messor.buettikeri",26.50080058,0,NA,"Messor_buettikeri",2408803.722,6.381801414,"Messor buettikeri",0,0,0
"1516","Messor_caducus","Messor.caducus",29.42555058,0,NA,"Messor_caducus",8169482.733,6.912194559,"Messor caducus",0,0,0
"1517","Messor_capensis","Messor.capensis",31.29294942,0,NA,"Messor_capensis",3013152.259,6.479021078,"Messor capensis",0,0,1
"1518","Messor_capitatus","Messor.capitatus",35.03375058,2876308.693,"Epigaeic","Messor_capitatus",7954854.967,6.900632266,"Messor capitatus",0,0,1
"1519","Messor_caviceps","Messor.caviceps",26.99160058,0,NA,"Messor_caviceps",3185274.842,6.503146911,"Messor caviceps",0,0,0
"1520","Messor_celiae","Messor.celiae",39.52785058,0,NA,"Messor_celiae",493663.7919,5.693431275,"Messor celiae",0,0,0
"1521","Messor_cephalotes","Messor.cephalotes",1.57135058,0,NA,"Messor_cephalotes",2647425.086,6.42282368,"Messor cephalotes",0,0,0
"1522","Messor_ebeninus","Messor.ebeninus",29.38705058,0,NA,"Messor_ebeninus",8742975.694,6.941659271,"Messor ebeninus",0,0,0
"1523","Messor_eglalae","Messor.eglalae",26.82050058,0,NA,"Messor_eglalae",998732.739,5.999449287,"Messor eglalae",0,0,0
"1524","Messor_erectus","Messor.erectus",31.79165058,0,NA,"Messor_erectus",403453.0567,5.60579301,"Messor erectus",0,0,0
"1525","Messor_ferreri","Messor.ferreri",0.02514942,0,NA,"Messor_ferreri",581830.2278,5.76479628,"Messor ferreri",0,0,0
"1526","Messor_foreli","Messor.foreli",22.39910058,0,NA,"Messor_foreli",9189875.97,6.96330965,"Messor foreli",0,0,0
"1527","Messor_galla","Messor.galla",14.01980058,0,NA,"Messor_galla",19760399.31,7.295795716,"Messor galla",0,0,0
"1528","Messor_hismai","Messor.hismai",23.88590058,0,NA,"Messor_hismai",2026646.168,6.306777932,"Messor hismai",0,0,0
"1529","Messor_hispanicus","Messor.hispanicus",35.72845058,0,NA,"Messor_hispanicus",990963.1303,5.996057496,"Messor hispanicus",0,0,0
"1530","Messor_hoggarensis","Messor.hoggarensis",24.39225058,0,NA,"Messor_hoggarensis",3903138.069,6.591413914,"Messor hoggarensis",0,0,0
"1531","Messor_intermedius","Messor.intermedius",29.20730058,0,NA,"Messor_intermedius",5634592.079,6.75086248,"Messor intermedius",0,0,0
"1532","Messor_lobicornis","Messor.lobicornis",31.38455058,0,NA,"Messor_lobicornis",4239368.122,6.62730113,"Messor lobicornis",0,0,0
"1533","Messor_luridus","Messor.luridus",37.21180058,0,NA,"Messor_luridus",976874.8149,5.989838913,"Messor luridus",0,0,0
"1534","Messor_lusitanicus","Messor.lusitanicus",39.52785058,403453.0567,"Epigaeic","Messor_lusitanicus",582417.3924,5.765234336,"Messor lusitanicus",0,0,0
"1535","Messor_marocanus","Messor.marocanus",31.38455058,0,NA,"Messor_marocanus",3303376.598,6.518958088,"Messor marocanus",0,0,0
"1536","Messor_meridionalis","Messor.meridionalis",31.35580058,0,NA,"Messor_meridionalis",11155622.52,7.04749381,"Messor meridionalis",0,0,0
"1537","Messor_minor","Messor.minor",36.24085058,7482.254468,"Epigaeic","Messor_minor",10652487.03,7.027451014,"Messor minor",0,0,1
"1538","Messor_muraywahus","Messor.muraywahus",23.88590058,0,NA,"Messor_muraywahus",1955714.508,6.291305457,"Messor muraywahus",0,0,0
"1539","Messor_muscatus","Messor.muscatus",22.37380058,0,NA,"Messor_muscatus",2685008.068,6.428945595,"Messor muscatus",0,0,0
"1540","Messor_oertzeni","Messor.oertzeni",40.37180058,0,NA,"Messor_oertzeni",1144271.313,6.05852901,"Messor oertzeni",0,0,0
"1541","Messor_orientalis","Messor.orientalis",30.88300058,0,NA,"Messor_orientalis",6586992.591,6.818687175,"Messor orientalis",0,0,0
"1542","Messor_picturatus","Messor.picturatus",27.69870058,0,NA,"Messor_picturatus",8581777.941,6.933577273,"Messor picturatus",0,0,0
"1543","Messor_regalis","Messor.regalis",4.43615058,0,NA,"Messor_regalis",1987093.32,6.298218263,"Messor regalis",0,0,0
"1544","Messor_rugosus","Messor.rugosus",32.05205058,0,NA,"Messor_rugosus",2011275.387,6.303471539,"Messor rugosus",0,0,0
"1545","Messor_sanctus","Messor.sanctus",35.03375058,0,NA,"Messor_sanctus",7173438.725,6.855727393,"Messor sanctus",0,0,0
