Species,fixer,num_introduced,total_area_introduced,total_area_native,lat_native,abs_lat_native,annual,uses_num_uses
Acacia_willdenowiana,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Acacia_xanthophloea,1,0,0,6.14E+12,-11.66992496,11.66992496,0,0
Acacia_yirrkallensis,1,0,0,1.35E+12,-19.41428342,19.41428342,0,0
Acacia_zanzibarica,1,0,0,3.29E+12,-0.1662568,0.1662568,0,0
Acmispon_brachycarpus,1,0,0,1.99E+12,38.7071346,38.7071346,1,0
Acmispon_maritimus,1,0,0,9.89E+11,37.02692903,37.02692903,1,0
Acmispon_parviflorus,1,0,0,1.12E+12,41.08761401,41.08761401,1,0
Acmispon_subpinnatus,1,0,0,7.46E+11,-37.87141315,37.87141315,1,0
Acmispon_wrangelianus,1,0,0,2.62E+12,31.95131923,31.95131923,1,0
Acosmium_bijugum,1,0,0,NA,NA,NA,0,0
Acosmium_lentiscifolium,0,0,0,NA,NA,NA,0,0
Acosmium_nitens,1,0,0,NA,NA,NA,0,0
Acosmium_praeclarum,1,0,0,NA,NA,NA,0,0
Acrocarpus_fraxinifolius,0,5,6.43E+12,8.76E+12,17.36499145,17.36499145,0,2
Adenanthera_aglaosperma,0,0,0,66288514196,7.61235709,7.61235709,0,0
Adenanthera_intermedia,1,0,0,2.95E+11,11.74740395,11.74740395,0,1
Adenocarpus_complicatus,1,0,0,5.19E+12,36.55830366,36.55830366,0,1
Adenocarpus_decorticans,1,0,0,3.21E+12,34.56156123,34.56156123,0,1
Adenocarpus_foliolosus,1,0,0,7521101648,28.33813027,28.33813027,0,1
Adenodolichos_punctatus,1,0,0,6.56E+12,-9.33357325,9.33357325,0,0
Adesmia_bicolor,1,0,0,1.22E+13,-25.99766391,25.99766391,0,0
Adesmia_capitellata,1,0,0,3.53E+12,-35.92185421,35.92185421,1,0
Adesmia_glomerula,1,0,0,3.53E+12,-35.92185421,35.92185421,0,0
Adesmia_latifolia,1,0,0,1.14E+13,-25.26021124,25.26021124,0,0
Adesmia_muricata,1,0,0,NA,NA,NA,0,0
Adesmia_punctata,1,0,0,2.96E+12,-34.08812047,34.08812047,0,0
Adesmia_retusa,1,0,0,3.53E+12,-35.92185421,35.92185421,1,0
Aeschynomene_abyssinica,1,0,0,1.18E+13,3.85220741,3.85220741,0,0
Aeschynomene_afraspera,1,0,0,1.64E+13,-0.82786884,0.82786884,1,1
Aeschynomene_americana,1,24,1.32E+13,2.63E+13,6.39935826,6.39935826,0,4
Aeschynomene_aphylla,1,0,0,1.18E+12,-17.83979914,17.83979914,0,0
Aeschynomene_aspera,1,0,0,1.02E+13,16.30007173,16.30007173,0,5
Aeschynomene_bracteosa,1,0,0,5.77E+12,-8.2186671,8.2186671,0,0
Aeschynomene_brasiliana,1,0,0,1.06E+13,8.67278512,8.67278512,0,0
Aeschynomene_brevifolia,1,0,0,3.20E+12,-21.97901955,21.97901955,0,1
Aeschynomene_ciliata,1,0,0,8.60E+12,1.03371626,1.03371626,0,0
Aeschynomene_crassicaulis,1,0,0,8.22E+12,5.39259843,5.39259843,0,0
Aeschynomene_cristata,1,0,0,1.73E+13,1.62637314,1.62637314,0,0
Aeschynomene_denticulata,1,0,0,NA,NA,NA,0,0
Aeschynomene_elaphroxylon,1,3,3.11E+12,1.39E+13,4.1905362,4.1905362,0,3
Aeschynomene_evenia,1,0,0,NA,NA,NA,0,0
Aeschynomene_falcata,1,1,1.14E+12,NA,NA,NA,1,0
Aeschynomene_filosa,1,0,0,NA,NA,NA,0,0
Aeschynomene_fluitans,1,0,0,6.64E+12,-10.54106073,10.54106073,0,0
Aeschynomene_fluminensis,1,0,0,NA,NA,NA,0,0
Aeschynomene_fulgida,1,0,0,5.26E+12,-7.27110165,7.27110165,0,0
Aeschynomene_gazensis,1,0,0,3.90E+11,-19.00000691,19.00000691,0,0
Aeschynomene_grandistipulata,1,0,0,1.18E+12,-17.83979914,17.83979914,0,0
Aeschynomene_histrix,1,1,1.47E+11,2.36E+12,0.35739739,0.35739739,0,0
Aeschynomene_indica,1,8,57468988959,4.64E+13,11.15298163,11.15298163,0,8
Aeschynomene_inyangensis,1,0,0,1.18E+12,-17.83979914,17.83979914,0,0
Aeschynomene_lateritia,1,0,0,8.12E+12,8.1076236,8.1076236,1,0
Aeschynomene_laxiflora,1,0,0,5.93E+11,-19.37352737,19.37352737,0,0
Aeschynomene_mediocris,1,0,0,1.14E+12,-15.38103758,15.38103758,1,0
Aeschynomene_megalophylla,1,0,0,1.29E+12,-17.42529018,17.42529018,0,0
Aeschynomene_mimosifolia,1,0,0,5.90E+12,-4.0496085,4.0496085,0,0
Aeschynomene_minutiflora,1,0,0,2.99E+12,-12.99390002,12.99390002,1,0
Aeschynomene_nilotica,1,0,0,1.19E+13,-7.9442969,7.9442969,1,1
Aeschynomene_nodulosa,1,0,0,3.97E+12,-21.45590343,21.45590343,0,0
Aeschynomene_nyassana,1,0,0,7.99E+12,-17.05775677,17.05775677,0,0
Aeschynomene_nyikensis,1,0,0,1.06E+12,-7.06055826,7.06055826,0,0
Aeschynomene_paniculata,1,0,0,NA,NA,NA,0,0
Aeschynomene_pfundii,1,0,0,1.06E+13,4.26600616,4.26600616,0,0
Aeschynomene_pratensis,1,0,0,NA,NA,NA,0,0
Aeschynomene_rehmannii,1,0,0,2.69E+12,-26.02431623,26.02431623,0,0
Aeschynomene_rudis,1,3,1.70E+12,1.28E+11,12.839712,12.839712,0,0
Aeschynomene_scabra,1,0,0,1.06E+13,8.67278512,8.67278512,0,0
Aeschynomene_schimperi,1,0,0,1.30E+13,7.96008943,7.96008943,0,0
Aeschynomene_schliebenii,1,0,0,2.99E+12,-12.99390002,12.99390002,0,0
Aeschynomene_sensitiva,1,2,3779766802,1.74E+13,0.91210461,0.91210461,0,0
Aeschynomene_tambacoundensis,1,0,0,2.98E+12,11.20709779,11.20709779,1,0
Aeschynomene_trigonocarpa,1,0,0,2.20E+12,-11.43377541,11.43377541,0,0
Aeschynomene_uniflora,1,3,2.12E+12,1.41E+13,-2.8371994,2.8371994,0,1
Aeschynomene_virginica,1,0,0,7.76E+11,35.02338879,35.02338879,1,0
Aeschynomene_viscidula,1,0,0,9.84E+12,16.31369987,16.31369987,0,0
Affonsea_aptera,1,0,0,5.60E+11,-12.4751082,12.4751082,0,0
Affonsea_bahiensis,1,0,0,NA,NA,NA,0,0
Affonsea_bullata,1,0,0,8.52E+11,-17.36275051,17.36275051,0,0
Afzelia_rhomboidea,0,0,0,3.63E+12,1.69079342,1.69079342,0,1
Aganope_gabonica,1,0,0,1.86E+12,7.59041847,7.59041847,0,0
Albizia_acle,1,0,0,2.93E+12,6.82435492,6.82435492,0,3
Albizia_adinocephala,1,0,0,8.21E+11,16.57245554,16.57245554,0,0
Albizia_amara,1,0,0,1.87E+13,9.19324851,9.19324851,0,3
Albizia_anthelmintica,1,0,0,1.34E+13,-14.51211472,14.51211472,0,1
Albizia_antunesiana,1,0,0,7.96E+12,-11.6544569,11.6544569,0,2
Albizia_brevifolia,1,0,0,5.98E+12,-22.11096261,22.11096261,0,0
Albizia_carbonaria,1,8,3.32E+12,2.72E+12,0.88450538,0.88450538,0,1
Albizia_chevalieri,1,0,0,6.11E+12,13.77217097,13.77217097,0,0
Albizia_chinensis,1,10,5.73E+12,1.55E+13,9.10532931,9.10532931,0,3
Albizia_coriaria,1,0,0,1.07E+13,6.26935872,6.26935872,0,2
Albizia_edwallii,1,0,0,3.32E+12,-29.70392691,29.70392691,0,0
Albizia_elegans,1,0,0,6.68E+11,21.14042439,21.14042439,0,0
Albizia_forbesii,1,0,0,4.79E+12,-19.15277795,19.15277795,0,0
Albizia_guachapele,1,2,8.08E+11,4.31E+12,6.25866759,6.25866759,0,1
Albizia_gummifera,1,0,0,1.22E+13,-3.87920638,3.87920638,0,1
Albizia_harveyi,1,0,0,9.97E+12,-12.18744981,12.18744981,0,0
Albizia_inundata,1,0,0,6.24E+12,-22.90194206,22.90194206,0,0
Albizia_julibrissin,1,19,3.04E+13,1.73E+13,27.01483409,27.01483409,0,5
Albizia_kalkora,1,0,0,8.99E+12,30.47597992,30.47597992,0,0
Albizia_lebbeck,1,55,4.66E+13,9.60E+12,11.73152247,11.73152247,0,9
Albizia_lebbekoides,1,0,0,5.16E+12,-1.29421849,1.29421849,0,5
Albizia_lucidior,1,2,2.91E+12,4.37E+12,20.87244058,20.87244058,0,3
Albizia_multiflora,1,0,0,2.75E+12,-2.62643812,2.62643812,0,0
Albizia_niopoides,1,0,0,6.43E+12,5.96526312,5.96526312,0,0
Albizia_odoratissima,1,4,4.00E+12,8.07E+12,17.78669574,17.78669574,0,6
Albizia_pedicellaris,1,0,0,1.79E+11,12.02784754,12.02784754,0,0
Albizia_petersiana,1,0,0,5.76E+12,-17.34461742,17.34461742,0,0
Albizia_polycephala,1,0,0,2.14E+12,-15.70945879,15.70945879,0,0
Albizia_procera,1,14,1.64E+13,1.18E+13,8.77720443,8.77720443,0,5
Albizia_retusa,1,0,0,8.09E+12,5.7176681,5.7176681,0,1
Albizia_saponaria,1,2,3.45E+11,4.69E+12,-0.47447968,0.47447968,0,4
Albizia_schimperiana,1,0,0,9.65E+12,1.41549897,1.41549897,0,1
Albizia_subdimidiata,1,0,0,1.33E+13,-3.92687234,3.92687234,0,0
Albizia_suluensis,1,0,0,2.67E+12,-25.48651667,25.48651667,0,2
Albizia_tanganyicensis,1,0,0,8.86E+12,-13.38760806,13.38760806,0,0
Albizia_versicolor,1,1,2055545262,1.15E+13,-18.0040949,18.0040949,0,2
Albizia_zimmermannii,1,0,0,3.57E+12,-6.23206008,6.23206008,0,0
Aldina_heterophylla,0,0,0,1.57E+12,-4.18918209,4.18918209,0,0
Aldina_latifolia,0,0,0,NA,NA,NA,0,0
Alexa_grandiflora,0,0,0,2.88E+12,-1.43349275,1.43349275,0,0
Alexa_imperatricis,0,0,0,1.27E+12,6.39157924,6.39157924,0,0
Alexa_wachenheimii,1,0,0,4.39E+11,4.40767396,4.40767396,0,0
Alhagi_maurorum,1,3,5.66E+12,2.48E+13,37.52987616,37.52987616,0,8
Alhagi_sparsifolia,1,0,0,9.35E+12,43.35612615,43.35612615,0,3
Alistilus_bechuanicus,1,0,0,4.05E+12,-23.84985133,23.84985133,0,0
Almaleea_paludosa,1,0,0,1.03E+12,-33.25127933,33.25127933,0,0
Alysicarpus_bupleurifolius,1,1,2055545262,2.03E+13,12.29159074,12.29159074,0,3
Alysicarpus_glumaceus,1,0,0,2.28E+13,13.09983213,13.09983213,1,0
Alysicarpus_heterophyllus,1,0,0,1.92E+12,23.13192524,23.13192524,1,0
Alysicarpus_longifolius,1,2,9.72E+11,9.00E+12,16.14753992,16.14753992,0,2
Alysicarpus_ludens,1,1,2.12E+12,1.31E+11,-7.28863437,7.28863437,0.416666667,0
Alysicarpus_monilifer,1,2,4700589798,1.25E+13,16.75637872,16.75637872,0,3
Alysicarpus_ovalifolius,1,3,38395327310,3.60E+13,6.09103209,6.09103209,0,3
Alysicarpus_pubescens,1,0,0,1.64E+12,22.94780181,22.94780181,1,1
Alysicarpus_rugosus,1,2,1.49E+11,2.76E+13,10.91494032,10.91494032,0,3
Alysicarpus_scariosus,1,0,0,7.15E+12,21.35670125,21.35670125,1,2
Alysicarpus_tetragonolobus,1,0,0,3.30E+12,22.00305593,22.00305593,1,0
Alysicarpus_vaginalis,1,6,1.52E+12,2.68E+13,9.65438128,9.65438128,0,6
Alysicarpus_zeyheri,1,0,0,1.47E+13,-2.20076986,2.20076986,0,1
Amblygonocarpus_andongensis,0,0,0,1.42E+13,3.16122531,3.16122531,0,1
Amburana_cearensis,0,0,0,NA,NA,NA,0,0
Amicia_medicaginea,1,0,0,NA,NA,NA,0.123931624,0
Amicia_micrantha,1,0,0,NA,NA,NA,0.123931624,0
Amicia_zygomeris,1,0,0,NA,NA,NA,0.123931624,0
Ammopiptanthus_mongolicus,1,0,0,3.20E+12,42.77144618,42.77144618,0,0
Amorpha_californica,1,0,0,7.68E+11,27.58193304,27.58193304,0,0
Amorpha_canescens,1,0,0,1.73E+13,54.20867293,54.20867293,0,0
Amorpha_fruticosa,1,24,2.40E+13,1.81E+13,34.25752634,34.25752634,0,1
Amorpha_glabra,1,0,0,6.05E+11,34.06567001,34.06567001,0,0
Amorpha_herbacea,1,0,0,5.08E+11,32.50335446,32.50335446,0,0
Amorpha_nana,1,0,0,1.50E+13,55.46401298,55.46401298,0,0
Amphicarpaea_bracteata,1,0,0,1.91E+13,40.19097826,40.19097826,0,0
Amphithalea_ericifolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Amphithalea_intermedia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Anadenanthera_colubrina,1,1,2055545262,NA,NA,NA,0,0
Anadenanthera_peregrina,1,0,0,1.12E+13,7.23886894,7.23886894,0,1
Anagyris_foetida,1,1,2055545262,1.19E+13,36.12781237,36.12781237,0,3
Andira_anthelmia,1,0,0,7.99E+11,-14.83534759,14.83534759,0,2
Andira_coriacea,1,0,0,NA,NA,NA,0,0
Andira_fraxinifolia,1,1,1.89E+11,1.73E+12,-18.47926215,18.47926215,0,2
Andira_frondosa,1,0,0,5.60E+11,-12.4751082,12.4751082,0,0
Andira_inermis,1,6,2.84E+12,2.28E+13,9.47607629,9.47607629,0,6
Andira_legalis,1,0,0,1.24E+12,-17.70056678,17.70056678,0,0
Andira_micrantha,1,0,0,1.57E+12,-4.18918209,4.18918209,0,0
Andira_nitida,1,0,0,8.53E+11,-12.18104412,12.18104412,0,0
Andira_parviflora,1,0,0,1.57E+12,-4.18918209,4.18918209,0,1
Andira_surinamensis,1,0,0,5.65E+12,-0.2196382,0.2196382,0,2
Andira_unifoliolata,1,0,0,NA,NA,NA,0,0
Anthonotha_graciliflora,1,0,0,2.82E+12,1.30064072,1.30064072,0,0
Anthyllis_barba-jovis,1,2,1.62E+12,4.20E+12,38.8652113,38.8652113,0,1
Anthyllis_cornicina,1,0,0,9.85E+11,36.08495238,36.08495238,1,0
Anthyllis_cytisoides,1,0,0,3.76E+12,37.36647152,37.36647152,0,0
Anthyllis_henoniana,1,0,0,4.09E+12,27.96501524,27.96501524,0,0
Anthyllis_lotoides,1,0,0,4.03E+11,31.88356133,31.88356133,0.166666667,0
Anthyllis_montana,1,0,0,4.48E+12,39.96671939,39.96671939,0,0
Anthyllis_vulneraria,1,2,5.61E+11,2.26E+13,42.22690675,42.22690675,0,3
Antopetitia_abyssinica,1,0,0,8.71E+12,1.71495961,1.71495961,1,0
Aotus_ericoides,1,0,0,2.83E+12,-34.37258831,34.37258831,0,1
Aotus_lanigera,1,0,0,2.53E+12,-25.79163463,25.79163463,0,0
Aotus_tietkensii,1,0,0,2.53E+12,-25.46607155,25.46607155,0,0
Apios_americana,1,2,1.52E+12,1.76E+13,51.04190951,51.04190951,0,2
Apios_carnea,1,0,0,4.40E+12,23.90571257,23.90571257,0,0
Apuleia_leiocarpa,0,0,0,1.46E+13,-4.5631422,4.5631422,0,0
Arachis_batizocoi,1,0,0,1.49E+12,-18.51743169,18.51743169,0,0
Arachis_burkartii,1,0,0,6.46E+11,-31.28304292,31.28304292,0,0
Arachis_cardenasii,1,0,0,1.49E+12,-18.51743169,18.51743169,1,0
Arachis_diogoi,1,3,9.74E+11,2.74E+12,-16.81006933,16.81006933,0,0
Arachis_duranensis,1,0,0,1.69E+12,-21.28007034,21.28007034,1,0
Arachis_glabrata,1,3,1.33E+12,1.17E+13,-20.47849081,20.47849081,0,0
Arachis_helodes,1,0,0,9.04E+11,-12.96428624,12.96428624,0,0
Arachis_hypogaea,1,67,6.37E+13,1.20E+13,-5.36188821,5.36188821,1,7
Arachis_marginata,1,0,0,2.76E+11,-10.1180597,10.1180597,0,0
Arachis_monticola,1,0,0,2.09E+11,-24.04270899,24.04270899,1,0
Arachis_pintoi,1,0,0,2.48E+11,-22.26103654,22.26103654,0,0
Arachis_prostrata,1,0,0,2.02E+12,-13.91578992,13.91578992,0,0
Arachis_pusilla,1,0,0,1.55E+12,-9.62065628,9.62065628,1,0
Arachis_stenosperma,1,0,0,1.75E+12,-17.45515514,17.45515514,0,0
Arachis_villosa,1,0,0,6.51E+11,-33.67169627,33.67169627,0,0
Arachis_villosulicarpa,1,1,9.41E+11,NA,NA,NA,0,0
Archidendron_bigeminum,1,0,0,2.05E+12,18.47093374,18.47093374,0,0
Archidendron_bubalinum,0,0,0,3.24E+12,4.48045585,4.48045585,0,2
Archidendron_clypearia,1,0,0,9.49E+12,9.7497407,9.7497407,0,1
Archidendron_ellipticum,1,0,0,4.41E+12,4.24938768,4.24938768,0,3
Archidendron_jiringa,0,0,0,4.91E+12,4.07274456,4.07274456,0,5
Archidendron_lucidum,1,0,0,2.79E+12,23.90622563,23.90622563,0,1
Archidendron_scutiferum,1,0,0,2.95E+11,11.74740395,11.74740395,0,0
Archidendron_utile,1,0,0,8.59E+11,22.47666736,22.47666736,0,0
Archidendropsis_basaltica,1,0,0,1.73E+12,-22.57378083,22.57378083,0,0
Archidendropsis_thozetiana,1,0,0,1.73E+12,-22.57378083,22.57378083,0,0
Argyrolobium_adscendens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_amplexicaule,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_biebersteinii,1,0,0,7.24E+12,44.69462435,44.69462435,0,0
Argyrolobium_candicans,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_collinum,1,0,0,2.70E+12,-27.53376098,27.53376098,0,0
Argyrolobium_eylesii,1,0,0,3.90E+11,-19.00000691,19.00000691,0,0
Argyrolobium_filiforme,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_flaccidum,1,0,0,1.83E+12,28.32996275,28.32996275,0,0
Argyrolobium_harveyanum,1,0,0,3.11E+12,-25.15741117,25.15741117,0,0
Argyrolobium_humile,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_lanceolatum,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_lancifolium,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_lunare,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_molle,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_patens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_pauciflorum,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_pumilum,1,0,0,2.70E+12,-27.53376098,27.53376098,0,0
Argyrolobium_roseum,1,0,0,5.32E+12,25.01552513,25.01552513,0,0
Argyrolobium_rupestre,1,0,0,1.13E+13,-17.53197799,17.53197799,0,0
Argyrolobium_sericeum,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_speciosum,1,0,0,2.69E+12,-26.02431623,26.02431623,0,0
Argyrolobium_stenophyllum,1,0,0,3.30E+12,32.04358266,32.04358266,0,0
Argyrolobium_stipulaceum,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_tomentosum,1,0,0,8.30E+12,-16.85110187,16.85110187,0,0
Argyrolobium_transvaalense,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Argyrolobium_tuberosum,1,0,0,3.11E+12,-25.15741117,25.15741117,0,0
Argyrolobium_uniflorum,1,0,0,7.15E+12,32.54228016,32.54228016,0,0
Argyrolobium_variopile,1,0,0,2.70E+12,-27.53376098,27.53376098,0,0
Argyrolobium_zanonii,1,0,0,4.57E+12,39.95072343,39.95072343,0,0
Aspalathus_abietina,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_acicularis,1,0,0,2.70E+12,-27.53376098,27.53376098,0,0
Aspalathus_acuminata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_albens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_alopecurus,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_angustifolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_araneosa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_argyrophanes,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_aspalathoides,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_asparagoides,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_astroites,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_biflora,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_bodkinii,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_bracteata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_capensis,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_carnosa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_cephalotes,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_chenopoda,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_chortophila,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_ciliaris,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_cinerascens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,1
Aspalathus_commutata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_confusa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_cordata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_crassisepala,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_crenata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_divaricata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_ericifolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_flexuosa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_forbesii,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_frankenioides,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_gerrardii,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_heterophylla,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_hirta,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_hispida,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_hystrix,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_inops,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_juniperina,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_lactea,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_laeta,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_laricifolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_linearis,1,0,0,2.67E+12,-25.48651667,25.48651667,0,1
Aspalathus_linguiloba,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_longifolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_longipes,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_macrantha,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_microphylla,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_muraltioides,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_nigra,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_nivea,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_opaca,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_pachyloba,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_pendula,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_quinquefolia,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_recurva,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_retroflexa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_rubens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_salteri,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_sericea,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_setacea,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_spicata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_spinescens,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_spinosa,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_spinosissima,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_stenophylla,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_teres,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_ternata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_tuberculata,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_ulicina,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Aspalathus_uniflora,1,0,0,2.67E+12,-25.48651667,25.48651667,0,0
Astracantha_echinus,1,0,0,2.24E+12,28.82183296,28.82183296,0,0
Astracantha_gummifera,1,0,0,1.39E+12,36.64309136,36.64309136,0,1
Astragalus_aboriginum,1,0,0,1.99E+12,43.79902651,43.79902651,0,0
Astragalus_adsurgens,1,0,0,4.34E+13,50.50480983,50.50480983,0,3
Astragalus_aduncus,1,0,0,2.58E+12,34.83688205,34.83688205,0,0
Astragalus_agrestis,1,0,0,1.96E+13,50.27454549,50.27454549,0,0
Astragalus_algerianus,1,0,0,3.37E+12,34.7144992,34.7144992,0,0
Astragalus_allochrous,1,0,0,1.70E+12,33.95816113,33.95816113,0,0
Astragalus_alopecias,0,0,0,7.88E+12,41.43758712,41.43758712,0,3
Astragalus_alopecuroides,1,0,0,3.75E+12,36.27001274,36.27001274,0,0
Astragalus_alpinus,1,0,0,2.94E+13,50.46312881,50.46312881,0,0
Astragalus_americanus,1,0,0,1.10E+12,43.82268732,43.82268732,0,0
Astragalus_amherstianus,1,0,0,3.75E+12,29.69405244,29.69405244,1,0
Astragalus_ammodytes,1,0,0,1.15E+13,47.74717634,47.74717634,0,0
Astragalus_angustifolius,1,0,0,1.49E+12,38.17724259,38.17724259,0,0
Astragalus_annularis,1,0,0,2.70E+12,27.24618072,27.24618072,1,0
Astragalus_arenarius,1,1,3.36E+11,1.03E+13,55.89464676,55.89464676,0,0
Astragalus_argophyllus,1,0,0,1.65E+12,41.72754302,41.72754302,0,0
Astragalus_armatus,1,0,0,2.88E+12,29.03705996,29.03705996,0,0
Astragalus_asper,1,0,0,7.51E+12,48.15722064,48.15722064,0,1
Astragalus_asymmetricus,1,0,0,4.08E+11,37.23999046,37.23999046,0,0
Astragalus_atropilosulus,1,0,0,1.28E+13,-2.61975671,2.61975671,0,0
Astragalus_australis,1,0,0,7.54E+12,46.26732967,46.26732967,0,0
Astragalus_austrosibiricus,1,0,0,1.63E+12,41.12316666,41.12316666,0.171641791,0
Astragalus_beckwithii,1,0,0,1.15E+12,42.66982452,42.66982452,0,0
Astragalus_bisulcatus,1,0,0,3.03E+12,41.13777045,41.13777045,0,0
Astragalus_bodinii,1,0,0,1.16E+12,41.44667153,41.44667153,0,0
Astragalus_boeticus,1,0,0,1.00E+13,36.63369143,36.63369143,1,1
Astragalus_bolanderi,1,0,0,6.94E+11,38.12882214,38.12882214,0,0
