Phy,abs_lat_native,total.area.introduced,Stratum,LogArea.introduced,valid_species_name,Phy_all_underscore,total.area.native,LogArea.native,Non_cont,Tot_poly,Name,EFN,Domatia,Seed_Dispersal,ExoticY,IndoorY,InterceptedY,introducedY,subfamily,Tribe
Anochetus_micans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus micans,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_miserabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus miserabilis,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_modicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus modicus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_oriens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus oriens,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_pangantihoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus pangantihoni,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_princeps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus princeps,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_rectangularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus rectangularis,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_risii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus risii,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_ruginotus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus ruginotus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_schoedli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus schoedli,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_sedilloti,19.55995058,3171309.096,Arboreal & Epigaeic,6.501238573,Anochetus.sedilloti,Anochetus_sedilloti,11281782.37,7.052377718,4,7,Anochetus sedilloti,0,0,0,1,0,0,1,Ponerinae,Ponerini
Anochetus_subcoecus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus subcoecus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_taiwaniensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus taiwaniensis,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_tua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus tua,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_turneri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus turneri,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_validus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus validus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anochetus_werneri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus werneri,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Anomalomyrma_boltoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anomalomyrma boltoni,0,0,0,NA,NA,NA,NA,Leptanillinae,Anomalomyrmini
Anomalomyrma_helenae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anomalomyrma helenae,0,0,0,NA,NA,NA,NA,Leptanillinae,Anomalomyrmini
Anomalomyrma_taylori,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anomalomyrma taylori,0,0,0,NA,NA,NA,NA,Leptanillinae,Anomalomyrmini
Anonychomyrma_gilberti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anonychomyrma gilberti,1,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Anonychomyrma_itinerans,32.01459942,268475.548,Arboreal & Epigaeic,5.428904738,Anonychomyrma.itinerans,Anonychomyrma_itinerans,2829596.429,6.451724499,1,NA,Anonychomyrma itinerans,0,0,0,0,0,1,1,Dolichoderinae,Leptomyrmecini
Anonychomyrma_nitidiceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Anonychomyrma_procidua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anonychomyrma procidua,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Anonychomyrma_scrutator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anonychomyrma scrutator,0,1,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Anoplolepis_braunsi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anoplolepis braunsi,0,0,0,NA,NA,NA,NA,Formicinae,Plagiolepidini
Anoplolepis_custodiens,12.92589942,0,NA,NA,Anoplolepis.custodiens,Anoplolepis_custodiens,11233480.82,7.050514348,1,NA,Anoplolepis custodiens,0,0,1,NA,NA,NA,0,Formicinae,Plagiolepidini
Anoplolepis_gracilipes,15.50070058,8350394.634,Epigaeic,6.921707,Anoplolepis.gracilipes,Anoplolepis_gracilipes,8028463.205,6.904632421,64,67,Anoplolepis gracilipes,1,0,0,1,1,1,1,Formicinae,Plagiolepidini
Anoplolepis_longipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anoplolepis longipes,1,0,0,NA,NA,NA,NA,Formicinae,Plagiolepidini
Anoplolepis_steingroeveri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anoplolepis steingroeveri,0,0,1,NA,NA,NA,NA,Formicinae,Plagiolepidini
Anoplolepis_steingroeveri gertrudae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formicinae,Plagiolepidini
Anoplolepis_tenella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anoplolepis tenella,1,0,0,NA,NA,NA,NA,Formicinae,Plagiolepidini
Aphaenogaster_aktaci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster aktaci,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_albisetosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster albisetosa,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_araneoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster araneoides,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_atlantis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster atlantis,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_balcanica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster balcanica,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_barbara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster barbara,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_barbigula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster barbigula,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_baronii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster baronii,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_beccarii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster beccarii,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_beesoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster beesoni,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_boulderensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster boulderensis,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_cardenai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster cardenai,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_carolinensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster carolinensis,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_cecconii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster cecconii,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_cockerelli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster cockerelli,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_crocea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster crocea,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_dlusskyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster dlusskyi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_edentula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster edentula,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_ensifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster ensifera,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_epirotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster epirotes,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_famelica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster famelica,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_flemingi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster flemingi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_floridana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster floridana,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_fulva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster fulva,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_gemella,31.38455058,544558.6544,Epigaeic,5.736044664,Aphaenogaster.gemella,Aphaenogaster_gemella,3303376.598,6.518958088,1,2,Aphaenogaster gemella,0,0,0,1,1,0,1,Myrmicinae,Pheidolini
Aphaenogaster_gibbosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster gibbosa,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_holtzi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster holtzi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_huachucana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster huachucana,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_iberica,35.72845058,12574.93567,Epigaeic,4.099505772,Aphaenogaster.iberica,Aphaenogaster_iberica,985870.4491,5.993819849,1,2,Aphaenogaster iberica,0,0,1,1,0,0,1,Myrmicinae,Pheidolini
Aphaenogaster_incurviclypea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster incurviclypea,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_inermis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster inermis,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_ionia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster ionia,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_iranica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster iranica,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_januschevi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster januschevi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_japonica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster japonica,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_koniari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster koniari,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_lamellidens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster lamellidens,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_longiceps,24.21129942,16654.44205,Epigaeic,4.221530088,Aphaenogaster.longiceps,Aphaenogaster_longiceps,4786710.823,6.680037192,1,1,Aphaenogaster longiceps,0,0,1,0,0,1,1,Myrmicinae,Pheidolini
Aphaenogaster_mariae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster mariae,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_megommata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster megommata,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_mexicana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster mexicana,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_miamiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster miamiana,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_muelleriana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster muelleriana,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_nadigi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster nadigi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_obsidiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster obsidiana,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_occidentalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster occidentalis,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_ovaticeps,41.30785058,251283.8896,Epigaeic,5.400164646,Aphaenogaster.ovaticeps,Aphaenogaster_ovaticeps,535090.5342,5.728427268,1,1,Aphaenogaster ovaticeps,0,0,0,0,0,0,1,Myrmicinae,Pheidolini
Aphaenogaster_ovaticeps ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_pallida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster pallida,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_phalangium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster phalangium,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_phillipsi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster phillipsi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_picea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster picea,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_picena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster picena,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_praedo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster praedo,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_pumilopuncta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster pumilopuncta,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_punctaticeps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster punctaticeps,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_pythia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster pythia,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_rothneyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster rothneyi,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_rudis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster rudis,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_schmidti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster schmidti,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_semipolita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster semipolita,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_senilis,35.03375058,94283.1142,Epigaeic,4.974433919,Aphaenogaster.senilis,Aphaenogaster_senilis,4013534.265,6.603526975,2,3,Aphaenogaster senilis,0,0,1,1,0,1,1,Myrmicinae,Pheidolini
Aphaenogaster_simonellii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster simonellii,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_smythiesii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_spinosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster spinosa,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_splendida,39.49010058,562603.3436,Epigaeic,5.750202309,Aphaenogaster.splendida,Aphaenogaster_splendida,12090987.82,7.082461784,6,7,Aphaenogaster splendida,0,0,0,1,0,0,1,Myrmicinae,Pheidolini
Aphaenogaster_striativentris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster striativentris,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_subcostata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster subcostata,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_subexaperata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster subexaperata,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_subterranea,39.91040058,593087.2472,Epigaeic,5.773118586,Aphaenogaster.subterranea,Aphaenogaster_subterranea,13007659.03,7.114199144,1,1,Aphaenogaster subterranea,0,0,1,0,0,1,1,Myrmicinae,Pheidolini
Aphaenogaster_subterraneoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster subterraneoides,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_swammerdami,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster swammerdami,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_tennesseensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster tennesseensis,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_testaceopilosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster testaceopilosa,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_texana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster texana,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_treatae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster treatae,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphaenogaster_wilsoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphaenogaster wilsoni,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Aphomomyrmex_afer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aphomomyrmex afer,0,1,0,NA,NA,NA,NA,Formicinae,Brachymyrmecini
Apomyrma_stygia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apomyrma stygia,0,0,0,NA,NA,NA,NA,Apomyrminae,NA
Apterostigma_calverti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma calverti,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_collare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma collare,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_dentigerum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma dentigerum,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_goniodes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma goniodes,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_madidiense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma madidiense,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_mayri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma mayri,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_megacephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma megacephala,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_mexicanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma mexicanum,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_pilosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma pilosum,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_steigeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma steigeri,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Apterostigma_urichii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apterostigma urichii,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Aptinoma_antongil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aptinoma antongil,0,0,0,NA,NA,NA,NA,NA,Tapinomini
Aptinoma_mangabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aptinoma mangabe,0,0,0,NA,NA,NA,NA,NA,Tapinomini
Asphinctopone_pilosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asphinctopone pilosa,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Atopomyrmex_mocquerysi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atopomyrmex mocquerysi,0,0,0,NA,NA,NA,NA,Myrmicinae,Formicoxenini
Atta_bisphaerica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta bisphaerica,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_capiguara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta capiguara,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_cephalotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta cephalotes,0,0,1,NA,NA,NA,NA,Myrmicinae,Attini
Atta_colombica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta colombica,0,0,1,NA,NA,NA,NA,Myrmicinae,Attini
Atta_cubana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta cubana,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_fervens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta fervens,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_insularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta insularis,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_laevigata,NA,0,NA,NA,Atta.laevigata,Atta_laevigata,11219509.48,7.04997387,1,NA,Atta laevigata,0,0,0,NA,NA,NA,0,Myrmicinae,Attini
Atta_mexicana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta mexicana,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_opaciceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta opaciceps,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_robusta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta robusta,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_sexdens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta sexdens,0,0,1,NA,NA,NA,NA,Myrmicinae,Attini
Atta_tardigrada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta tardigrada,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_texana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta texana,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Atta_vollenweideri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atta vollenweideri,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Austromorium_flavigaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Austromorium flavigaster,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Austromorium_hetericki,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Austromorium hetericki,0,0,0,NA,NA,NA,NA,Myrmicinae,Solenopsidini
Azteca_alfari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca alfari,0,1,1,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_andreae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca andreae,0,1,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_aurita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca aurita,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_australis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca australis,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_barbifex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca barbifex,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_beltii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca beltii,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_bequaerti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca bequaerti,0,1,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_brevicornis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca brevicornis,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_brevis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca brevis,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_chartifex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca chartifex,0,1,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_constructor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca constructor,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Azteca_cordincola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Azteca cordincola,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
