Phy,,Valid,maxlatall,minlatall,midpoint,abs_lat_native
Messor_antennatus fodorii,,Messor.antennatus fodorii,41.74990058,35.34330058,38.54660058,38.54660058
Messor_antennatus personatus,,Messor.antennatus personatus,35.91910058,27.66420058,31.79165058,31.79165058
Messor_aphaenogasteroides,,Messor.aphaenogasteroides,38.47210058,29.38860058,33.93035058,33.93035058
Messor_aralocaspius,,Messor.aralocaspius,55.44470058,12.59270058,34.01870058,34.01870058
Messor_aralocaspius infumatus,,Messor.aralocaspius infumatus,55.44470058,29.38860058,42.41665058,42.41665058
Messor_arenarius,,Messor.arenarius,51.09110058,3.49340058,27.29225058,27.29225058
Messor_arenarius alfierii,,Messor.arenarius alfierii,31.64690058,21.99410058,26.82050058,26.82050058
Messor_arenarius ratus,,Messor.arenarius ratus,33.29210058,29.48650058,31.38930058,31.38930058
Messor_arenarius thebaicus,,Messor.arenarius thebaicus,31.64690058,21.99410058,26.82050058,26.82050058
Messor_atanassovii,,Messor.atanassovii,44.22470058,41.24300058,42.73385058,42.73385058
Messor_barbarus,,Messor.barbarus,64.30080058,-46.96979942,8.66550058,8.66550058
Messor_barbarus gallaoides,,Messor.barbarus gallaoides,37.09130058,18.97640058,28.03385058,28.03385058
Messor_barbarus politus,,Messor.barbarus politus,37.34050058,18.97640058,28.15845058,28.15845058
Messor_barbarus sahlbergi,,Messor.barbarus sahlbergi,31.64690058,21.99410058,26.82050058,26.82050058
Messor_barbarus santschii,,Messor.barbarus santschii,37.34050058,30.23440058,33.78745058,33.78745058
Messor_berbericus,,Messor.berbericus,37.09130058,18.97640058,28.03385058,28.03385058
Messor_bernardi,,Messor.bernardi,37.09130058,18.97640058,28.03385058,28.03385058
Messor_bouvieri,,Messor.bouvieri,51.09110058,18.97640058,35.03375058,35.03375058
Messor_boyeri,,Messor.boyeri,35.91910058,27.66420058,31.79165058,31.79165058
Messor_buettikeri,,Messor.buettikeri,37.38470058,15.61690058,26.50080058,26.50080058
Messor_caducus,,Messor.caducus,55.44470058,3.40640058,29.42555058,29.42555058
Messor_capensis,,Messor.capensis,-15.61609942,-46.96979942,-31.29294942,31.29294942
Messor_capitatus,,Messor.capitatus,51.09110058,18.97640058,35.03375058,35.03375058
Messor_carpathous,,Messor.carpathous,41.74990058,34.80880058,38.27935058,38.27935058
Messor_caviceps,,Messor.caviceps,37.34050058,16.64270058,26.99160058,26.99160058
Messor_celiae,,Messor.celiae,43.79270058,35.26300058,39.52785058,39.52785058
Messor_cephalotes,,Messor.cephalotes,14.88360058,-11.74089942,1.57135058,1.57135058
Messor_ceresis,,Messor.ceresis,39.78050058,15.61690058,27.69870058,27.69870058
Messor_clypeatus,,Messor.clypeatus,45.57090058,37.18380058,41.37735058,41.37735058
Messor_collingwoodi,,Messor.collingwoodi,25.00020058,10.14110058,17.57065058,17.57065058
Messor_concolor,,Messor.concolor,46.18140058,21.99410058,34.08775058,34.08775058
Messor_crawleyi,,Messor.crawleyi,32.15490058,15.61690058,23.88590058,23.88590058
Messor_creticus,,Messor.creticus,41.74990058,34.80880058,38.27935058,38.27935058
Messor_decipiens,,Messor.decipiens,37.38470058,-46.96979942,-4.79254942,4.79254942
Messor_dentatus,,Messor.dentatus,42.11000058,25.07520058,33.59260058,33.59260058
Messor_denticornis,,Messor.denticornis,-16.95279942,-46.96979942,-31.96129942,31.96129942
Messor_desertora,,Messor.desertora,53.32000058,37.41970058,45.36985058,45.36985058
Messor_ebeninus,,Messor.ebeninus,46.18140058,12.59270058,29.38705058,29.38705058
Messor_eglalae,,Messor.eglalae,31.64690058,21.99410058,26.82050058,26.82050058
Messor_erectus,,Messor.erectus,35.91910058,27.66420058,31.79165058,31.79165058
Messor_excursionis,,Messor.excursionis,64.30080058,25.07520058,44.68800058,44.68800058
Messor_ferreri,,Messor.ferreri,4.62250058,-4.67279942,-0.02514942,0.02514942
Messor_foreli,,Messor.foreli,37.34050058,7.45770058,22.39910058,22.39910058
Messor_foreli brevispinosus,,Messor.foreli brevispinosus,37.09130058,18.97640058,28.03385058,28.03385058
Messor_foreli surcoufi,,Messor.foreli surcoufi,37.09130058,18.97640058,28.03385058,28.03385058
Messor_galla,,Messor.galla,39.78050058,-11.74089942,14.01980058,14.01980058
Messor_grandinidus,,Messor.grandinidus,37.34050058,18.97640058,28.15845058,28.15845058
Messor_hebraeus,,Messor.hebraeus,39.78050058,25.07520058,32.42785058,32.42785058
Messor_hellenius,,Messor.hellenius,42.11000058,34.80880058,38.45940058,38.45940058
Messor_himalayanus,,Messor.himalayanus,49.17330058,8.29470058,28.73400058,28.73400058
Messor_hismai,,Messor.hismai,32.15490058,15.61690058,23.88590058,23.88590058
Messor_hispanicus,,Messor.hispanicus,43.79270058,27.66420058,35.72845058,35.72845058
Messor_hoggarensis,,Messor.hoggarensis,37.09130058,11.69320058,24.39225058,24.39225058
Messor_ibericus,,Messor.ibericus,55.05660058,34.80880058,44.93270058,44.93270058
Messor_incisus,,Messor.incisus,-16.95279942,-28.96249942,-22.95764942,22.95764942
Messor_incorruptus,,Messor.incorruptus,55.44470058,25.07520058,40.25995058,40.25995058
Messor_inermis,,Messor.inermis,55.44470058,34.35000058,44.89735058,44.89735058
Messor_instabilis,,Messor.instabilis,38.47210058,3.40640058,20.93925058,20.93925058
Messor_intermedius,,Messor.intermedius,42.79770058,15.61690058,29.20730058,29.20730058
Messor_kasakorum,,Messor.kasakorum,55.44470058,40.59110058,48.01790058,48.01790058
Messor_kisilkumensis,,Messor.kisilkumensis,42.79770058,35.14160058,38.96965058,38.96965058
Messor_laboriosus,,Messor.laboriosus,55.44470058,25.07520058,40.25995058,40.25995058
Messor_lamellicornis,,Messor.lamellicornis,42.79770058,35.14160058,38.96965058,38.96965058
Messor_lobicornis,,Messor.lobicornis,43.79270058,18.97640058,31.38455058,31.38455058
Messor_lobicornis batnensis,,Messor.lobicornis batnensis,37.09130058,18.97640058,28.03385058,28.03385058
Messor_lobicornis laurenti,,Messor.lobicornis laurenti,37.09130058,18.97640058,28.03385058,28.03385058
Messor_lobicornis normandi,,Messor.lobicornis normandi,37.34050058,18.97640058,28.15845058,28.15845058
Messor_lobicornis rugulosus,,Messor.lobicornis rugulosus,42.11000058,18.97640058,30.54320058,30.54320058
Messor_lobicornis submuticus,,Messor.lobicornis submuticus,37.34050058,18.97640058,28.15845058,28.15845058
Messor_luebberti,,Messor.luebberti,-0.99729942,-46.96979942,-23.98354942,23.98354942
Messor_luridus,,Messor.luridus,42.11000058,32.31360058,37.21180058,37.21180058
Messor_lusitanicus,,Messor.lusitanicus,43.79270058,35.26300058,39.52785058,39.52785058
Messor_maculifrons,,Messor.maculifrons,43.58470058,21.99410058,32.78940058,32.78940058
Messor_marikovskii,,Messor.marikovskii,55.44470058,39.19180058,47.31825058,47.31825058
Messor_marocanus,,Messor.marocanus,43.79270058,18.97640058,31.38455058,31.38455058
Messor_mcarthuri,,Messor.mcarthuri,42.11000058,34.80880058,38.45940058,38.45940058
Messor_medioruber,,Messor.medioruber,39.78050058,15.61690058,27.69870058,27.69870058
Messor_medioruber maurus,,Messor.medioruber maurus,37.34050058,19.49900058,28.41975058,28.41975058
Messor_medioruber montanus,,Messor.medioruber montanus,37.34050058,12.59270058,24.96660058,24.96660058
Messor_medioruber postpetiolatus,,Messor.medioruber postpetiolatus,37.34050058,27.66420058,32.50235058,32.50235058
Messor_medioruber postquadratus,,Messor.medioruber postquadratus,37.09130058,18.97640058,28.03385058,28.03385058
Messor_mediosanguineus,,Messor.mediosanguineus,42.11000058,25.07520058,33.59260058,33.59260058
Messor_melancholicus,,Messor.melancholicus,43.58470058,25.07520058,34.32995058,34.32995058
Messor_meridionalis,,Messor.meridionalis,47.09470058,15.61690058,31.35580058,31.35580058
Messor_minor,,Messor.minor,56.86480058,15.61690058,36.24085058,36.24085058
Messor_minor calabricus,,Messor.minor calabricus,47.09470058,37.91690058,42.50580058,42.50580058
Messor_minor capreensis,,Messor.minor capreensis,47.09470058,37.91690058,42.50580058,42.50580058
Messor_minor hesperius,,Messor.minor hesperius,43.79270058,27.63750058,35.71510058,35.71510058
Messor_muraywahus,,Messor.muraywahus,32.15490058,15.61690058,23.88590058,23.88590058
Messor_muscatus,,Messor.muscatus,32.15490058,12.59270058,22.37380058,22.37380058
Messor_muticus,,Messor.muticus,55.44470058,33.06190058,44.25330058,44.25330058
Messor_nahali,,Messor.nahali,39.78050058,25.07520058,32.42785058,32.42785058
Messor_niloticus,,Messor.niloticus,31.64690058,21.99410058,26.82050058,26.82050058
Messor_nondentatus,,Messor.nondentatus,53.32000058,37.41970058,45.36985058,45.36985058
Messor_oertzeni,,Messor.oertzeni,46.18140058,34.56220058,40.37180058,40.37180058
Messor_oertzeni amasiensis,,Messor.oertzeni amasiensis,42.11000058,35.81750058,38.96375058,38.96375058
Messor_olegianus,,Messor.olegianus,43.26850058,39.19180058,41.23015058,41.23015058
Messor_orientalis,,Messor.orientalis,49.17330058,12.59270058,30.88300058,30.88300058
Messor_perantennatus,,Messor.perantennatus,49.17330058,25.07520058,37.12425058,37.12425058
Messor_piceus,,Messor.piceus,-16.95279942,-46.96979942,-31.96129942,31.96129942
Messor_picturatus,,Messor.picturatus,39.78050058,15.61690058,27.69870058,27.69870058
Messor_platyceras,,Messor.platyceras,39.78050058,25.07520058,32.42785058,32.42785058
Messor_ponticus,,Messor.ponticus,52.37970058,35.81750058,44.09860058,44.09860058
Messor_regalis,,Messor.regalis,13.89150058,-5.01919942,4.43615058,4.43615058
Messor_reticuliventris,,Messor.reticuliventris,42.79770058,23.68800058,33.24285058,33.24285058
Messor_rufotestaceus,,Messor.rufotestaceus,43.79270058,15.61690058,29.70480058,29.70480058
Messor_rufus,,Messor.rufus,43.26850058,19.49900058,31.38375058,31.38375058
Messor_ruginodis,,Messor.ruginodis,11.00140058,-5.01919942,2.99110058,2.99110058
Messor_rugosus,,Messor.rugosus,42.11000058,21.99410058,32.05205058,32.05205058
Messor_rugosus bodenheimeri,,Messor.rugosus bodenheimeri,33.29210058,29.48650058,31.38930058,31.38930058
Messor_sanctus,,Messor.sanctus,51.09110058,18.97640058,35.03375058,35.03375058
Messor_sanganus,,Messor.sanganus,18.99930058,12.59270058,15.79600058,15.79600058
Messor_semirufus,,Messor.semirufus,51.09110058,3.40640058,27.24875058,27.24875058
Messor_semirufus emeryi,,Messor.semirufus emeryi,34.69220058,29.48650058,32.08935058,32.08935058
Messor_semoni,,Messor.semoni,37.34050058,18.97640058,28.15845058,28.15845058
Messor_striatellus,,Messor.striatellus,49.17330058,34.35000058,41.76165058,41.76165058
Messor_striaticeps,,Messor.striaticeps,52.81080058,14.72530058,33.76805058,33.76805058
Messor_striatifrons,,Messor.striatifrons,-16.95279942,-46.96979942,-31.96129942,31.96129942
Messor_striativentris,,Messor.striativentris,37.34050058,18.97640058,28.15845058,28.15845058
Messor_striatulus,,Messor.striatulus,37.34050058,18.97640058,28.15845058,28.15845058
Messor_structor,,Messor.structor,64.30080058,21.99410058,43.14745058,43.14745058
Messor_structor tyrrhenus,,Messor.structor tyrrhenus,41.30690058,38.86440058,40.08565058,40.08565058
Messor_subgracilinodis,,Messor.subgracilinodis,49.17330058,12.59270058,30.88300058,30.88300058
Messor_sultanus,,Messor.sultanus,46.18140058,21.99410058,34.08775058,34.08775058
Messor_syriacus,,Messor.syriacus,42.11000058,15.61690058,28.86345058,28.86345058
Messor_testaceus,,Messor.testaceus,42.11000058,25.07520058,33.59260058,33.59260058
Messor_timidus,,Messor.timidus,43.79270058,35.26300058,39.52785058,39.52785058
Messor_tropicorum,,Messor.tropicorum,-4.38899942,-28.96249942,-16.67574942,16.67574942
Messor_turcmenochorassanicus,,Messor.turcmenochorassanicus,42.79770058,25.07520058,33.93645058,33.93645058
Messor_valentinae,,Messor.valentinae,49.17330058,34.35000058,41.76165058,41.76165058
Messor_variabilis,,Messor.variabilis,55.44470058,25.07520058,40.25995058,40.25995058
Messor_varrialei,,Messor.varrialei,42.36130058,35.34330058,38.85230058,38.85230058
Messor_vaucheri,,Messor.vaucheri,35.91910058,27.66420058,31.79165058,31.79165058
Messor_vicinus,,Messor.vicinus,42.79770058,29.38860058,36.09315058,36.09315058
Messor_wasmanni,,Messor.wasmanni,51.09110058,16.64270058,33.86690058,33.86690058
Metapone_africana,,Metapone.africana,2.32690058,-3.92529942,-0.79919942,0.79919942
Metapone_bakeri,,Metapone.bakeri,21.11800058,4.50050058,12.80925058,12.80925058
Metapone_balinensis,,Metapone.balinensis,-7.77479942,-10.99859942,-9.38669942,9.38669942
Metapone_emersoni,,Metapone.emersoni,-11.94559942,-25.60029942,-18.77294942,18.77294942
Metapone_enigmatica,,Metapone.enigmatica,1.06970058,-11.15669942,-5.04349942,5.04349942
Metapone_gracilis,,Metapone.gracilis,21.11800058,4.50050058,12.80925058,12.80925058
Metapone_greeni,,Metapone.greeni,9.82830058,5.91770058,7.87300058,7.87300058
Metapone_hewitti,,Metapone.hewitti,7.39690058,-5.11139942,1.14275058,1.14275058
Metapone_hoelldobleri,,Metapone.hoelldobleri,-9.27529942,-29.17059942,-19.22294942,19.22294942
Metapone_jacobsoni,,Metapone.jacobsoni,13.68000058,-5.95559942,3.86220058,3.86220058
Metapone_javana,,Metapone.javana,-5.43669942,-8.78249942,-7.10959942,7.10959942
Metapone_kanak,,Metapone.kanak,-19.10949942,-22.69419942,-20.90184942,20.90184942
Metapone_krombeini,,Metapone.krombeini,1.06970058,-11.15669942,-5.04349942,5.04349942
Metapone_leae,,Metapone.leae,-9.27529942,-29.17059942,-19.22294942,19.22294942
Metapone_madagascarica,,Metapone.madagascarica,-11.94559942,-25.60029942,-18.77294942,18.77294942
Metapone_manni,,Metapone.manni,-12.48199942,-20.67449942,-16.57824942,16.57824942
Metapone_mathinnae,,Metapone.mathinnae,-39.43199942,-54.75389942,-47.09294942,47.09294942
Metapone_mjobergi,,Metapone.mjobergi,-9.27529942,-29.17059942,-19.22294942,19.22294942
Metapone_murphyi,,Metapone.murphyi,6.71110058,1.20160058,3.95635058,3.95635058
Metapone_nivanuatu,,Metapone.nivanuatu,-13.07059942,-20.25419942,-16.66239942,16.66239942
Metapone_philwardi,,Metapone.philwardi,1.06970058,-11.15669942,-5.04349942,5.04349942
Metapone_quadridentata,,Metapone.quadridentata,7.39690058,-5.11139942,1.14275058,1.14275058
Metapone_salomonis,,Metapone.salomonis,-5.01639942,-11.84589942,-8.43114942,8.43114942
Metapone_sauteri,,Metapone.sauteri,26.38000058,-11.15669942,7.61165058,7.61165058
Metapone_tecklini,,Metapone.tecklini,-9.27529942,-29.17059942,-19.22294942,19.22294942
Metapone_tillyardi,,Metapone.tillyardi,-9.27529942,-37.51269942,-23.39399942,23.39399942
Metapone_titan,,Metapone.titan,-1.09839942,-6.32359942,-3.71099942,3.71099942
Metapone_tricolor,,Metapone.tricolor,-9.27529942,-38.07389942,-23.67459942,23.67459942
Metapone_truki,,Metapone.truki,8.99250058,-11.15669942,-1.08209942,1.08209942
Metapone_vincimus,,Metapone.vincimus,-11.94559942,-25.60029942,-18.77294942,18.77294942
Metapone_wallaceana,,Metapone.wallaceana,-7.77479942,-10.99859942,-9.38669942,9.38669942
Microdaceton_exornatum,,Microdaceton.exornatum,12.67750058,-46.96979942,-17.14614942,17.14614942
Microdaceton_tanyspinosum,,Microdaceton.tanyspinosum,13.08520058,-3.92529942,4.57995058,4.57995058
Microdaceton_tibialis,,Microdaceton.tibialis,11.16660058,-13.45809942,-1.14574942,1.14574942
Microdaceton_viriosum,,Microdaceton.viriosum,4.22270058,-1.47609942,1.37330058,1.37330058
Monomorium_abeillei,,Monomorium.abeillei,41.74990058,3.49340058,22.62165058,22.62165058
Monomorium_acutinode,,Monomorium.acutinode,39.78050058,16.64270058,28.21160058,28.21160058
Monomorium_advena,,Monomorium.advena,37.31960058,29.48650058,33.40305058,33.40305058
Monomorium_aeyade,,Monomorium.aeyade,26.50910058,16.64270058,21.57590058,21.57590058
Monomorium_affabile,,Monomorium.affabile,5.38140058,-13.45809942,-4.03834942,4.03834942
Monomorium_afrum,,Monomorium.afrum,55.05660058,-46.96979942,4.04340058,4.04340058
Monomorium_aithoderum,,Monomorium.aithoderum,-13.72669942,-38.07389942,-25.90029942,25.90029942
Monomorium_alamarum,,Monomorium.alamarum,-16.95279942,-46.96979942,-31.96129942,31.96129942
Monomorium_albopilosum,,Monomorium.albopilosum,-9.37339942,-46.96979942,-28.17159942,28.17159942
Monomorium_algiricum,,Monomorium.algiricum,43.79270058,18.97640058,31.38455058,31.38455058
Monomorium_altinode,,Monomorium.altinode,13.08520058,-13.45809942,-0.18644942,0.18644942
Monomorium_anceps,,Monomorium.anceps,-22.12389942,-46.96979942,-34.54684942,34.54684942
Monomorium_anderseni,,Monomorium.anderseni,-10.96859942,-26.55179942,-18.76019942,18.76019942
Monomorium_andrei,,Monomorium.andrei,43.79270058,18.97640058,31.38455058,31.38455058
Monomorium_andrei bernardi,,Monomorium.andrei bernardi,43.79270058,18.97640058,31.38455058,31.38455058
Monomorium_andrei fur,,Monomorium.andrei fur,37.09130058,18.97640058,28.03385058,28.03385058
Monomorium_andrei furunculum,,Monomorium.andrei furunculum,43.79270058,35.26300058,39.52785058,39.52785058
Monomorium_angustinode,,Monomorium.angustinode,13.08520058,-13.45809942,-0.18644942,0.18644942
Monomorium_annamense,,Monomorium.annamense,23.37800058,8.41440058,15.89620058,15.89620058
Monomorium_antipodum,,Monomorium.antipodum,-13.72669942,-52.57809942,-33.15239942,33.15239942
Monomorium_arboreum,,Monomorium.arboreum,22.23220058,-11.74089942,5.24565058,5.24565058
Monomorium_arenarium,,Monomorium.arenarium,-13.72669942,-54.75389942,-34.24029942,34.24029942
Monomorium_areniphilum,,Monomorium.areniphilum,39.78050058,3.49340058,21.63695058,21.63695058
Monomorium_arnoldi,,Monomorium.arnoldi,-10.47109942,-26.86029942,-18.66569942,18.66569942
Monomorium_asiriense,,Monomorium.asiriense,32.15490058,12.59270058,22.37380058,22.37380058
Monomorium_atomum,,Monomorium.atomum,38.47210058,4.50050058,21.48630058,21.48630058
Monomorium_atomum aharonii,,Monomorium.atomum aharonii,33.29210058,29.48650058,31.38930058,31.38930058
Monomorium_atomum integrium,,Monomorium.atomum integrium,22.04770058,15.58160058,18.81465058,18.81465058
Monomorium_atomum procax,,Monomorium.atomum procax,6.71110058,1.20160058,3.95635058,3.95635058
Monomorium_australe,,Monomorium.australe,-16.95279942,-46.96979942,-31.96129942,31.96129942
Monomorium_baal,,Monomorium.baal,37.31960058,29.18890058,33.25425058,33.25425058
Monomorium_balathir,,Monomorium.balathir,16.69300058,9.39390058,13.04345058,13.04345058
Monomorium_banksi,,Monomorium.banksi,21.11800058,4.50050058,12.80925058,12.80925058
Monomorium_barbatulum,,Monomorium.barbatulum,55.44470058,15.61690058,35.53080058,35.53080058
Monomorium_bequaerti,,Monomorium.bequaerti,5.38140058,-13.45809942,-4.03834942,4.03834942
Monomorium_bevisi,,Monomorium.bevisi,-22.12389942,-46.96979942,-34.54684942,34.54684942
Monomorium_bicolor,,Monomorium.bicolor,55.05660058,-46.96979942,4.04340058,4.04340058
Monomorium_bicolor judaicum,,Monomorium.bicolor judaicum,37.38470058,29.06160058,33.22315058,33.22315058
Monomorium_bidentatum,,Monomorium.bidentatum,-21.99669942,-43.946671,-32.97168521,32.97168521
Monomorium_bifidoclypeatum,,Monomorium.bifidoclypeatum,-11.94559942,-25.60029942,-18.77294942,18.77294942
Monomorium_bimaculatum,,Monomorium.bimaculatum,22.55630058,22.15500058,22.35565058,22.35565058
Monomorium_biroi,,Monomorium.biroi,16.78170058,8.06970058,12.42570058,12.42570058
Monomorium_boerorum,,Monomorium.boerorum,-22.12389942,-46.96979942,-34.54684942,34.54684942
Monomorium_bogischi,,Monomorium.bogischi,-9.27529942,-38.07389942,-23.67459942,23.67459942
Monomorium_boltoni,,Monomorium.boltoni,17.19300058,14.80160058,15.99730058,15.99730058
Monomorium_borlei,,Monomorium.borlei,-4.38899942,-18.03859942,-11.21379942,11.21379942
Monomorium_brasiliense,,Monomorium.brasiliense,-20.77709942,-23.35809942,-22.06759942,22.06759942
Monomorium_braunsi,,Monomorium.braunsi,49.17330058,-46.96979942,1.10175058,1.10175058
Monomorium_broschorum,,Monomorium.broschorum,-9.27529942,-29.17059942,-19.22294942,19.22294942
Monomorium_brunneolucidulum,,Monomorium.brunneolucidulum,32.15490058,15.61690058,23.88590058,23.88590058
Monomorium_buettikeri,,Monomorium.buettikeri,30.08440058,28.53910058,29.31175058,29.31175058
Monomorium_butteli,,Monomorium.butteli,5.91390058,-5.95559942,-0.02084942,0.02084942
Monomorium_butteli demochrum,,Monomorium.butteli demochrum,6.71110058,1.20160058,3.95635058,3.95635058
Monomorium_buxtoni,,Monomorium.buxtoni,39.78050058,15.61690058,27.69870058,27.69870058
Monomorium_capeyork,,Monomorium.capeyork,-9.27529942,-29.17059942,-19.22294942,19.22294942
Monomorium_captator,,Monomorium.captator,5.38140058,-13.45809942,-4.03834942,4.03834942
