bentity2_name,Phy,Genus_name,Ecological.Stratum,Exotic_status,Notes,area_sqkm
Bahamas,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,12839.15863
Bahamas,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,12839.15863
Bahamas,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,12839.15863
Bahamas,Odontomachus_haematodus,Odontomachus,Epigaeic,Exotic,,12839.15863
Bahamas,Strumigenys_gundlachi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,12839.15863
Bahamas,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,12839.15863
Bahamas,Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,,12839.15863
Bahia,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,560063.2996
Bahia,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,560063.2996
Bahia,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,560063.2996
Bahia,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,560063.2996
Bahia,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,560063.2996
Bahia,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Exotic,,560063.2996
Bahia,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,560063.2996
Bahia,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,560063.2996
Bahia,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,560063.2996
Bahia,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,560063.2996
Bahia,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,560063.2996
Bahia,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,560063.2996
Bahia,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,560063.2996
Bahia,Tetramorium_lucayanum,Tetramorium,Arboreal & Epigaeic,Exotic,,560063.2996
Baja California,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,72977.39263
Baja California,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,72977.39263
Baja California,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,72977.39263
Baja California,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,72977.39263
Baja California,Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,,72977.39263
Baja California,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,72977.39263
Baja California,Linepithema_humile,Linepithema,Epigaeic,Exotic,,72977.39263
Baja California,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,72977.39263
Baja California,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,72977.39263
Baja California,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,72977.39263
Baja California Sur,Linepithema_humile,Linepithema,Epigaeic,Exotic,,72358.30617
Baja California Sur,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,72358.30617
Baja California Sur,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,72358.30617
Baja California Sur,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,72358.30617
Baja California Sur,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,72358.30617
Balearic Islands,Aphaenogaster_gemella,Aphaenogaster,Epigaeic,Exotic,,5092.681198
Balearic Islands,Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,,5092.681198
Balearic Islands,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,5092.681198
Balearic Islands,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,5092.681198
Balearic Islands,Aphaenogaster_iberica,Aphaenogaster,Epigaeic,Exotic,,5092.681198
Balearic Islands,Monomorium_exiguum,Monomorium,Arboreal & Epigaeic,Exotic,,5092.681198
Balearic Islands,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,5092.681198
Balearic Islands,Nylanderia_jaegerskioeldi,Nylanderia,Epigaeic,Exotic,,5092.681198
Balearic Islands,Linepithema_humile,Linepithema,Epigaeic,Exotic,,5092.681198
Balearic Islands,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,5092.681198
Balearic Islands,Cardiocondyla_batesii,Cardiocondyla,Epigaeic,Exotic,,5092.681198
Balearic Islands,Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,,5092.681198
Balearic Islands,Nylanderia_vividula,Nylanderia,Epigaeic,Exotic,,5092.681198
Balearic Islands,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,5092.681198
Balearic Islands,Pheidole_indica,Pheidole,Epigaeic,Exotic,,5092.681198
Balearic Islands,Monomorium_andrei,Monomorium,Arboreal & Epigaeic,Exotic,,5092.681198
Bangladesh,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,138191.7556
Bangladesh,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,138191.7556
Bangladesh,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,138191.7556
Bangladesh,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,138191.7556
Bangladesh,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,138191.7556
Beijing,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Intercepted,,16617.57179
Beijing,Monomorium_monomorium,Monomorium,Arboreal & Epigaeic,Exotic,,16617.57179
Beijing,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,16617.57179
Belarus,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,207549.7416
Belgium,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Indoor Introduced,,30587.52654
Belgium,Hypoponera_ergatandria,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,30587.52654
Belgium,Lasius_neglectus,Lasius,Epigaeic & Hypogaeic,Exotic,,30587.52654
Belgium,Linepithema_iniquum,Linepithema,Epigaeic,Indoor Introduced,,30587.52654
Belgium,Pheidole_bilimeki,Pheidole,Epigaeic,Indoor Introduced,,30587.52654
Belgium,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,30587.52654
Belgium,Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,,30587.52654
Belgium,Tapinoma_magnum,Tapinoma,Arboreal & Epigaeic,Exotic,,30587.52654
Belgium,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,30587.52654
Belgium,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,,30587.52654
Belgium,Tetraponera_allaborans,Tetraponera,Arboreal,Indoor Introduced,,30587.52654
Belgium,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Indoor Introduced,,30587.52654
Belgium,Linepithema_humile,Linepithema,Epigaeic,Indoor Introduced,,30587.52654
Belgium,Paratrechina_longicornis,Paratrechina,Epigaeic,Indoor Introduced,,30587.52654
Belize,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,22098.58657
Belize,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,22098.58657
Belize,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,22098.58657
Belize,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,22098.58657
Belize,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,22098.58657
Belize,Cardiocondyla_tjibodana,Cardiocondyla,Epigaeic,Exotic,,22098.58657
Belize,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,22098.58657
Belize,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,22098.58657
Belize,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,22098.58657
Benin,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,116039.8202
Benin,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,116039.8202
Bermuda,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,39.41308581
Bermuda,Monomorium_monomorium,Monomorium,Arboreal & Epigaeic,Exotic,,39.41308581
Bermuda,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,39.41308581
Bermuda,Odontomachus_ruginodis,Odontomachus,Epigaeic,Exotic,,39.41308581
Bermuda,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,39.41308581
Bermuda,Brachymyrmex_heeri,Brachymyrmex,Arboreal & Epigaeic,Exotic,,39.41308581
Bermuda,Camponotus_conspicuus zonatus,Camponotus,Arboreal & Epigaeic,Intercepted,,39.41308581
Bermuda,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,39.41308581
Bermuda,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,39.41308581
Bermuda,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,39.41308581
Bermuda,Camponotus_pennsylvanicus,Camponotus,Arboreal & Epigaeic,Intercepted,,39.41308581
Bermuda,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,39.41308581
Bermuda,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,39.41308581
Bermuda,Tetramorium_caldarium,Tetramorium,Arboreal & Epigaeic,Exotic,,39.41308581
Bermuda,Pheidole_moerens,Pheidole,Epigaeic,Intercepted,,39.41308581
Bermuda,Linepithema_humile,Linepithema,Epigaeic,Exotic,,39.41308581
Bermuda,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,39.41308581
Bermuda,Nylanderia_vividula,Nylanderia,Epigaeic,Exotic,,39.41308581
Bermuda,Myrmica_punctiventris,Myrmica,Epigaeic,Intercepted,,39.41308581
Bermuda,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,39.41308581
Bermuda,Crematogaster_steinheili,Crematogaster,Arboreal & Epigaeic,Intercepted,,39.41308581
Bermuda,Camponotus_floridanus,Camponotus,Arboreal & Epigaeic,Intercepted,,39.41308581
Bermuda,Brachymyrmex_obscurior,Brachymyrmex,Arboreal & Epigaeic,Exotic,,39.41308581
Bermuda,Camponotus_novaeboracensis,Camponotus,Arboreal & Epigaeic,Intercepted,,39.41308581
Bermuda,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,39.41308581
Bermuda,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,39.41308581
Bermuda,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,39.41308581
Bermuda,Pheidole_navigans,Pheidole,Epigaeic,Exotic,,39.41308581
Bermuda,Cardiocondyla_obscurior,Cardiocondyla,Epigaeic,Exotic,,39.41308581
Bhutan,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,39861.65885
Bhutan,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,39861.65885
Bihar,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,173163.8101
Bihar,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,173163.8101
Bihar,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,173163.8101
Bismarck Archipelago,Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,,47621.42228
Bismarck Archipelago,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Tetramorium_pacificum,Tetramorium,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Tetramorium_tonganum,Tetramorium,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Cardiocondyla_strigifrons,Cardiocondyla,Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Monomorium_liliuokalanii,Monomorium,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Anochetus_graeffei,Anochetus,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Cardiocondyla_kagutsuchi,Cardiocondyla,Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Anoplolepis_gracilipes,Anoplolepis,Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,47621.42228
Bismarck Archipelago,Strumigenys_godeffroyi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,47621.42228
Bolivar,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,26168.37502
Bolivar,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,26168.37502
Bolivar,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,26168.37502
Bolivar,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,26168.37502
Bolivar,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,26168.37502
Bolivar,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,26168.37502
Bolivia,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,1086714.65
Bolivia,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,1086714.65
Bolivia,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,1086714.65
Bolivia,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,1086714.65
Bolivia,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,1086714.65
Bolivia,Solenopsis_macdonaghi,Solenopsis,Epigaeic & Hypogaeic,Exotic,,1086714.65
Borneo,Tetramorium_lanuginosum,Tetramorium,Arboreal & Epigaeic,Exotic,,737781.7092
Borneo,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,737781.7092
Borneo,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,737781.7092
Borneo,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,737781.7092
Borneo,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,737781.7092
Borneo,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,737781.7092
Borneo,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,737781.7092
Borneo,Monomorium_monomorium,Monomorium,Arboreal & Epigaeic,Exotic,,737781.7092
Borneo,Strumigenys_rogeri,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,737781.7092
Borneo,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,737781.7092
Borneo,Technomyrmex_difficilis,Technomyrmex,Arboreal & Epigaeic,Exotic,,737781.7092
Borneo,Hypoponera_ragusai,Hypoponera,Epigaeic & Hypogaeic,Exotic,,737781.7092
Borneo,Tetramorium_insolens,Tetramorium,Arboreal & Epigaeic,Exotic,,737781.7092
Borneo,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,737781.7092
Borneo,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,737781.7092
Borneo,Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,,737781.7092
Bosnia and Herzegovina,Linepithema_humile,Linepithema,Epigaeic,Exotic,,51508.1781
Boyaca,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,23300.4821
Boyaca,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,23300.4821
British Columbia,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Indoor Introduced,,945150.2538
British Columbia,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,945150.2538
British Columbia,Paratrechina_longicornis,Paratrechina,Epigaeic,Indoor Introduced,,945150.2538
British Columbia,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,945150.2538
British Columbia,Linepithema_humile,Linepithema,Epigaeic,Indoor Introduced,,945150.2538
British Columbia,Myrmica_rubra,Myrmica,Epigaeic,Exotic,,945150.2538
British Columbia,Myrmica_scabrinodis,Myrmica,Epigaeic,Exotic,,945150.2538
British Columbia,Myrmica_specioides,Myrmica,Epigaeic,Exotic,,945150.2538
British Columbia,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Indoor Introduced,,945150.2538
British Columbia,Lasius_niger,Lasius,Epigaeic & Hypogaeic,Exotic,,945150.2538
Buenos Aires,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,306170.0418
Buenos Aires,Nylanderia_steinheili,Nylanderia,Epigaeic,Exotic,,306170.0418
Buenos Aires,Solenopsis_picea,Solenopsis,Epigaeic & Hypogaeic,Exotic,,306170.0418
Buenos Aires,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,306170.0418
Buenos Aires,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,306170.0418
Buenos Aires,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,306170.0418
Buenos Aires,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,306170.0418
Bulgaria,Linepithema_humile,Linepithema,Epigaeic,Exotic,,110990.2827
Bulgaria,Lasius_neglectus,Lasius,Epigaeic & Hypogaeic,Exotic,,110990.2827
Bulgaria,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,110990.2827
Bulgaria,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,110990.2827
Burkina Faso,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,272663.9096
Caldas,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,7750.260036
Caldas,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,7750.260036
Caldas,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,7750.260036
Caldas,Nylanderia_fulva,Nylanderia,Epigaeic,Exotic,,7750.260036
Caldas,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,7750.260036
Caldas,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,7750.260036
Caldas,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,7750.260036
California,Brachymyrmex_obscurior,Brachymyrmex,Arboreal & Epigaeic,Exotic,,407670.7394
California,Linepithema_iniquum,Linepithema,Epigaeic,Indoor Introduced,,407670.7394
California,Cardiocondyla_wroughtonii,Cardiocondyla,Epigaeic,Exotic,,407670.7394
California,Pheidole_indica,Pheidole,Epigaeic,Exotic,,407670.7394
California,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,407670.7394
California,Cardiocondyla_emeryi,Cardiocondyla,Epigaeic,Exotic,,407670.7394
California,Tetramorium_insolens,Tetramorium,Arboreal & Epigaeic,Exotic,,407670.7394
California,Technomyrmex_vitiensis,Technomyrmex,Arboreal & Epigaeic,Exotic,,407670.7394
California,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,407670.7394
California,Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,,407670.7394
California,Linepithema_humile,Linepithema,Epigaeic,Exotic,,407670.7394
California,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,407670.7394
California,Brachymyrmex_patagonicus,Brachymyrmex,Arboreal & Epigaeic,Exotic,,407670.7394
California,Temnothorax_subditivus,Temnothorax,Epigaeic,Intercepted,,407670.7394
California,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,407670.7394
California,Pheidole_fervens,Pheidole,Epigaeic,Exotic,,407670.7394
California,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,407670.7394
California,Tetramorium_immigrans,Tetramorium,Arboreal & Epigaeic,Exotic,,407670.7394
California,Strumigenys_silvestrii,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,407670.7394
California,Tetramorium_pacificum,Tetramorium,Arboreal & Epigaeic,Exotic,,407670.7394
California,Strumigenys_membranifera,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,407670.7394
California,Hypoponera_opaciceps,Hypoponera,Epigaeic & Hypogaeic,Exotic,,407670.7394
California,Cardiocondyla_mauritanica,Cardiocondyla,Epigaeic,Exotic,,407670.7394
California,Nylanderia_flavipes,Nylanderia,Epigaeic,Indoor Introduced,,407670.7394
California,Hypoponera_ergatandria,Hypoponera,Epigaeic & Hypogaeic,Exotic,,407670.7394
California,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,407670.7394
California,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Indoor Introduced,,407670.7394
California,Cardiocondyla_venustula,Cardiocondyla,Epigaeic,Exotic,,407670.7394
California,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,407670.7394
California,Pheidole_navigans,Pheidole,Epigaeic,Exotic,,407670.7394
California,Pseudomyrmex_gracilis,Pseudomyrmex,Arboreal,Indoor Introduced,,407670.7394
California,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Indoor Introduced,,407670.7394
California,Cardiocondyla_minutior,Cardiocondyla,Epigaeic,Exotic,,407670.7394
Cambodia,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,181915.9999
Cambodia,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,181915.9999
Cambodia,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,181915.9999
Cambodia,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,181915.9999
Cambodia,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,181915.9999
Cameroon,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,464295.6281
Cameroon,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,464295.6281
Cameroon,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,464295.6281
Cameroon,Linepithema_humile,Linepithema,Epigaeic,Exotic,,464295.6281
Cameroon,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,464295.6281
Cameroon,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,464295.6281
Cameroon,Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,,464295.6281
Cameroon,Plagiolepis_alluaudi,Plagiolepis,Epigaeic,Exotic,,464295.6281
Cameroon,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,464295.6281
Cameroon line Archipelago,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,3057.734191
Cameroon line Archipelago,Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,,3057.734191
Cameroon line Archipelago,Odontomachus_simillimus,Odontomachus,Epigaeic,Exotic,,3057.734191
Cameroon line Archipelago,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,3057.734191
Cameroon line Archipelago,Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,,3057.734191
Cameroon line Archipelago,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,3057.734191
Cameroon line Archipelago,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,3057.734191
Campeche,Hypoponera_punctatissima,Hypoponera,Epigaeic & Hypogaeic,Exotic,,50175.29187
Campeche,Pheidole_megacephala,Pheidole,Epigaeic,Exotic,,50175.29187
Campeche,Monomorium_pharaonis,Monomorium,Arboreal & Epigaeic,Exotic,,50175.29187
Campeche,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,50175.29187
Campeche,Paratrechina_longicornis,Paratrechina,Epigaeic,Exotic,,50175.29187
Campeche,Camponotus_maculatus,Camponotus,Arboreal & Epigaeic,Intercepted,,50175.29187
Campeche,Monomorium_floricola,Monomorium,Arboreal & Epigaeic,Exotic,,50175.29187
Campeche,Wasmannia_auropunctata,Wasmannia,Arboreal & Epigaeic,Exotic,,50175.29187
Campeche,Tetramorium_simillimum,Tetramorium,Arboreal & Epigaeic,Exotic,,50175.29187
Canary Islands,Trichomyrmex_destructor,Trichomyrmex,Epigaeic,Exotic,,7482.254468
Canary Islands,Tetramorium_bicarinatum,Tetramorium,Arboreal & Epigaeic,Exotic,,7482.254468
Canary Islands,Lepisiota_frauenfeldi kantarensis,Lepisiota,Epigaeic,Exotic,,7482.254468
Canary Islands,Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,,7482.254468
