Species count,Family,Genus,Species,Common Name,Plant Type,Geographic Location,Nectary Location,Ecological Study,Reference,Notes
1,Passifloraceae,Passiflora,sidaefolia,,,Brazil,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,skiantha,,scandent shrub,Peru,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,smithii,,,Colombia,"petioles, leaves",,Killip 1938,
1,Passifloraceae,Passiflora,sodiroi,,,Ecuador,petiole,,Killip 1938,
,Passifloraceae,Passiflora,sp.,,,,,,Goitia and Jaffe 2009,
1,Passifloraceae,Passiflora,speciosa,,,Brazil,"petiole, bracts",,Killip 1938,
1,Passifloraceae,Passiflora,spectabilis,,,Peru,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,sphaerocarpa,,tree,Colombia,"petiole, underside of leaf midvein",,Killip 1938,
1,Passifloraceae,Passiflora,spicata,,shrub,Brazil,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,spinosa,,woodyvine,Peru,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,sprucei,,,Ecuador,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,standleyi,,,El Salvador and Costa Rica,leaf,,Killip 1938,
1,Passifloraceae,Passiflora,stellata,,,Venezuela,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,stenosepala,,,"Dominica, WI",leaf blade; not petiole,,Killip 1938,
1,Passifloraceae,Passiflora,stipulata,,,French Guiana and cultivated,"petiole, leaf sinuses",,Killip 1938; Cusset 1965,Fig. in Cusset 1965
1,Passifloraceae,Passiflora,suberosa,,corky-stem passionflower,tropical America,petiole,Mega and de Araujo 2008,Zimmermann 1932; Killip 1938; Cusset 1965; So 2004; Mega and de Araujo 2008; Koptur et al. 2010,Fig. in Cusset 1965
1,Passifloraceae,Passiflora,subpeltata,,,Mexico to Venezuela,"petioles, leaves",,Killip 1938; Schnell Cusset and Quenum 1963,
1,Passifloraceae,Passiflora,subrotunda,,,Brazil,petiole (minutely biglandular),,Killip 1938,
1,Passifloraceae,Passiflora,subulata,,,Peru,"petioles, leaf sinuses",,Killip 1938,
1,Passifloraceae,Passiflora,tacsonioides,,,Jamaica,leaf not petiole,,Killip 1938,
1,Passifloraceae,Passiflora,talamancensis,,,Costa Rica,leaf,,Killip 1938,
1,Passifloraceae,Passiflora,tarapotina,,,Peru,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,tenuifila,,,South Bolivia to Argentina,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,tenuiloba,,,Texas to North Mexico,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,tessmannii,,scandent shrub,Peru,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,tilaefolia,,,Peru,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,tolimana,,,Colombia,"stipules, petioles, bracts",,Killip 1938,
1,Passifloraceae,Passiflora,trianae,,,Colombia,"petiole (sometimes absent), bracts",,Killip 1938,
1,Passifloraceae,Passiflora,tricuspis,,,Brazil,leaf,,Killip 1938; Schnell Cusset and Quenum 1963,
1,Passifloraceae,Passiflora,trifasciata,,,Amazonia,leaf,,Zimmermann 1932; Killip 1938,
1,Passifloraceae,Passiflora,trifoliata,,,Peru,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,triloba,,,Peru,"petiole, bracts",,Killip 1938,
1,Passifloraceae,Passiflora,trinifolia,,,Guatemala,petiole,,Killip 1938; Durkee et al 1983,
1,Passifloraceae,Passiflora,tripartita,,,Ecuador,"petioles, leaves",,Killip 1938,
1,Passifloraceae,Passiflora,trisecta,,,Bolivia,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,trisetosa,,,,,,Schnell Cusset and Quenum 1963,"syn P.jorullensis, Killip says glandless"
1,Passifloraceae,Passiflora,trisulcata,,,Colombia,petioles,,Killip 1938,
1,Passifloraceae,Passiflora,truncata,,,southeast Brazil,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,truxillensis,,,Venezuela,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,tryphostemmatoides,,,Colombia,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,tuberosa,,,"West Indies, North South America",leaf,,Killip 1938; Schnell Cusset and Quenum 1963; Cusset 1965,
1,Passifloraceae,Passiflora,tucumanensis,,,Argentina,stipules,,Killip 1938,
1,Passifloraceae,Passiflora,tulae,,,Puerto Rico,leaf,,Killip 1938,
1,Passifloraceae,Passiflora,umbilicata,,,Bolivia to Argentina,"stipules, petioles (can be absent),",,Killip 1938,
1,Passifloraceae,Passiflora,urnaefolia,,,Bolivia to Argentina,leaf,,Killip 1938; Schnell Cusset and Quenum 1963,
1,Passifloraceae,Passiflora,ursina,,,,petiole,,Killip 1960,
1,Passifloraceae,Passiflora,variolata,,,upper Amazon,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,vellozii,,,Brazil,"petioles, leaves,",,Killip 1938,
1,Passifloraceae,Passiflora,venosa,,shrub,Bolivia,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,vespertillo,,,lowland C and South Amer,leaf,,Killip 1938; Schnell Cusset and Quenum 1963; Cusset 1965,
1,Passifloraceae,Passiflora,vestita,,vine,Peru,"stipules, petioles, leaves",,Killip 1938,
1,Passifloraceae,Passiflora,villosa,,,Brazil,"stipules, petioles, bracts",,Killip 1938,
1,Passifloraceae,Passiflora,violacea,,,"Bolivia, Brazil, Paraguay","petioles, leaf margin",,Zimmermann 1932,
1,Passifloraceae,Passiflora,viridiflora,,vine,southern Mexico,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,vitifolia,,,Nicaragua to Venezuela,"petiole, bracts / Smiley 1986",,Killip 1938; Smiley 1986,
1,Passifloraceae,Passiflora,walkeriae,,,,,,Cusset 1965,
1,Passifloraceae,Passiflora,warmingii,,,"Colombia, Brazil, Paraguay",petiole,,Killip 1938; Cusset 1965; Durkee et al. 1983,Fig. in Cusset 1965
1,Passifloraceae,Passiflora,watsoniana,,,Brazil,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,weberbaurei,,,Peru,petiole,,Killip 1938,
1,Passifloraceae,Passiflora,williamsii,,,Panama,"petiole, leaf",,Killip 1938,
1,Passifloraceae,Passiflora,yucatensis,,,Mexico,leaf,,Killip 1938; Schnell Cusset and Quenum 1963: Cusset 1965,
1,Passifloraceae,Passiflora,zamorana,,,,petiole,,Killip 1960,
1,Passifloraceae,Piriqueta,capensis,,,South America,detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Piriqueta,madagascarensis,,,,,,Zimmermann 1932,
1,Passifloraceae,Piriqueta,selloi,,,,,,Zimmermann 1932,
1,Passifloraceae,Piriqueta,sidifolia,,,South America,detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Piriqueta,suborbicularis,,,South America,detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Piriqueta,taubatensis,,,South America,detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Smethmannia,laevigata,,,,,,Schnell Cusset and Quenum 1963; Cusset 1965,Not an accepted genus
1,Passifloraceae,Smethmannia,pubsences,,,,,,Schnell Cusset and Quenum 1963; Cusset 1965,Not an accepted genus
1,Passifloraceae,Tacsonia,sp.,,,,,,Schnell Cusset and Quenum 1963,
1,Passifloraceae,Tetrapathaea,tetrandra,,,,,,Krosnick et al. 2009,
1,Passifloraceae,Tetrastylis,lobata,,vine,Costa Rica,petiole. leaf blade,,Killip 1938; Deuth pers. comm.,
1,Passifloraceae,Tetrastylis,ovalis,,woodyvine,Brazil,petiole,,Killip 1938,
0,Passifloraceae,Tetrastylis,sp.,,,,,,Schnell Cusset and Quenum 1963,
1,Passifloraceae,Tricliceras,lobata,,,,,,Zimmermann 1932,wasWormskioldia
1,Passifloraceae,Turnera,annularis,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,aromatica,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,aurantiaca,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,bahiensis,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,branchetiana,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,brasiliensis,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,caerensis,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,capitata,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,concinna,,herb,Paraguay,petiole,,Arbo 1986,
1,Passifloraceae,Turnera,kuhlmanniana,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,lacinata,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,leutzelburgii,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,panamensis,,small tree/shrub,Panama,,,Schupp and Feener 1991,
1,Passifloraceae,Turnera,rubrobracteata,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,sancta,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,stipularis,,,South America,foliar; detailed morphology in Gonzales and Ocantos 2006,,Gonzalez and Ocantos 2006,
1,Passifloraceae,Turnera,subulata,,herb,,foliar,,Keeler pers. obs. Miami FL 2008,
1,Passifloraceae,Turnera,trinifolia,,herb,,,,Zimmermann 1932,
1,Passifloraceae,Turnera,ulmifolia,,herb,New World tropics,,Cuautle and Rico-Gray 2003,"Zimmermann 1932; Backer 1951; Elias, Rozich and Newcombe 1975; Cogni et al. 2000; Díaz-Castelazo et al. 2004; Cuautle and Rico-Gray 2003; Cuautle et al. 2005",
1,Pedaliaceae,Ceratotheca,sp,,,,,,Koptur 1992,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Harpagophytum,sp.,,,,pedicels,,Zimmermann 1932,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Pretrea,sp,,,,,,Zimmermann 1932; Elias 1983,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Rogeria,sp.,,,,,,Koptur 1992,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Sesamopteris,sp.,,,,,,Zimmermann 1932,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Sesamothamnus,sp.,,,,,,Koptur 1992,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Sesamum,capense,,,,,,Keeler 1979,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Sesamum,grandiflorum,,,,,,Zimmermann 1932,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Sesamum,indicum,sesame,,,peduncle,,Zimmermann 1932; Pemberton 1990,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Sesamum,marlotti,,,,,,Zimmermann 1932,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Sesamum,orientale,,,,,,Zimmermann 1932,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Pedaliaceae,Sporledera,sp.,,,,,,Zimmermann 1932,"See Monod 1986: ""It is now certain that the two small objects present on either side of the peduncle base in Pedialaceae represent aborted flowers, with rudimentary calyx, corolla, androcium and pistil.The possibility of nectariferous activity in these buds needs however further research. The genera here studied are: Sesamum, Rogeria, Ceratotheca and Sesamothamnus."
1,Phyllanthaceae,Aporosa*,aurea,,understory tree,Malaysia,leaf blade base,,Fiala and Linsenmair 1995,* or Aporusa - Angiosperm Phylogeny web page and Kew list of genera don't agree
1,Phyllanthaceae,Aporosa*,chinensis,,tree,"Yunnan, China",leaf base and stipule,,So 2004; Liu and Chen 2008,* or Aporusa - Angiosperm Phylogeny web page and Kew list of genera don't agree
1,Phyllanthaceae,Aporosa*,dioica,,,,leaf base,,So 2004,* or Aporusa - Angiosperm Phylogeny web page and Kew list of genera don't agree
,Phyllanthaceae,Aporosa*,sp. 1,,understory tree,Malaysia,leaf blade margin,,Fiala and Linsenmair 1995,* or Aporusa - Angiosperm Phylogeny web page and Kew list of genera don't agree
1,Phyllanthaceae,Aporosa*,villosa,,tree,"Yunnan, China",lower side of lamina and stipule,,Liu and Chen 2008,* or Aporusa - Angiosperm Phylogeny web page and Kew list of genera don't agree
1,Phyllanthaceae,Aporosa*,yunnanensis,,tree,"Yunnan, China",lower side of lamina and stipule,,Liu and Chen 2008,* or Aporusa - Angiosperm Phylogeny web page and Kew list of genera don't agree
1,Phyllanthaceae,Baccaurea,ramiflora,,tree,"Yunnan, China",both sides of lamina,,Liu and Chen 2008,
1,Phyllanthaceae,Baccaurea,sumatrana,,understory tree,Malaysia,junction leaf-petiole,,Fiala and Linsenmair 1995,
1,Phyllanthaceae,Glochidion,philippicum,,tree,Australia,"stem, peduncles, calyx",,Blüthgen and Reifenrath 2003;,
1,Phyllanthaceae,Richeria,grandis,,,Brazil,petiole,,Oliviera and Pie 1998,as Euphorbiaceae
1,Phytolaccaceae,Petiveria,alliaceae,,herb,Mexico,"leaf axils, shoots, spike",,Díaz-Castelazo et al. 2004,
1,Picramniaceae,Alvaradoa*,sp.,,,,,,"D. J. O'Dowd, letter 1980",
1,Picramniaceae,no genus given,no species given,,,,,,"Angiosperm Phylogeny Web Page, May 31, 2011",photo of Picramnia pentandra looks like there are nectaries on midrib www.cybertruffle.org. uk
1,Picramniaceae,Picramnia,latifolia,,small tree/shrub,Panama,upper leaf surface,,Schupp and Feener 1991,
1,Plumbaginaceae,Plumbago,capensis,,,,,,Zimmermann 1932,
1,Poaceae,Andropogon,fovolarus,,,,,,Zimmermann 1932,name valid?
1,Poaceae,Andropogon,gayanensis,,,,,,Bowden 1970,
1,Poaceae,Andropogon,insculptus,,,,,,Zimmermann 1932,
1,Poaceae,Andropogon,panormitanus,,,,,,Zimmermann 1932,
1,Poaceae,Andropogon,pertusus,,,,,,Zimmermann 1932,
1,Poaceae,Arundo,donax,,herb,Mexico,leaf nodes,,Díaz-Castelazo et al. 2004,
1,Poaceae,Bambusa,moreheadiana,,vine,Australian endemic,"petiole, leaf",,Blthgen&Reifenrath 2003,
16,Poaceae,Eragrostis,16 spp.,,,,,,Zimmermann 1932,
1,Poaceae,Eragrostis,major,,,,leaf sheath and culm nodes,,Zimmermann 1932; Elias 1983; Pemberton 1990,"(syn E. cilianensis, E. megastachya)"
1,Poaceae,Eragrostis,minor,,,,,,Zimmermann 1932,
1,Poaceae,Eragrostis,plumosa,,,,,,Zimmermann 1932,
1,Poaceae,Pennisetum,spp.,,,,,,Elias 1983; Mizell 2004,
1,Poaceae,Sporobolus,spp.,,,,,,Elias 1983,
1,Polygalaceae,Barnhartia,spp.,,,,,,van Royen and van Steenis 1952; Wilkinson 1971,presence a taxonomic character
1,Polygalaceae,Diclidanthera,spp.,,,Brazil,,,van Royen and van Steenis 1952; Wilkinson 1971: Aguiar Yamamoto and Castro 2011,presence a taxonomic character
1,Polygalaceae,Monnina,sp.,,,Brazil,,,Aguiar Yamamoto and Castro 2011,
1,Polygalaceae,Moutabea,spp.,,,,,,van Royen and van Steenis 1952; Wilkinson 1971,presence a taxonomic character
1,Polygalaceae,Polygala,laureola,,,Brazil,leaf and inflorescence axis,,Aguiar Yamamoto and Castro 2011,photos in Aguiar Yamamoto and Castro 2011
1,Polygalaceae,Securidaca,corymoides,,,,,,Zimmermann 1932; Aguiar Yamamoto and Castro 2011,
1,Polygalaceae,Xanthophyllum,adenatum,,,,,,Zimmermann 1932,
1,Polygalaceae,Xanthophyllum,affine,,tree,Malaysia,leaf blade,,Zimmermann 1932,
1,Polygalaceae,Xanthophyllum,excelsium,,,,,,Zimmermann 1932,
1,Polygalaceae,Xanthophyllum,excelsum,,,,,,Zimmermann 1932,
1,Polygalaceae,Xanthophyllum,flavescens,,tree,"Yunnan, China","lamina, lower side",as X. siamensis in Liu and Chen 2008,Zimmermann 1932; Liu and Chen 2008,
1,Polygalaceae,Xanthophyllum,glandulosum,,,,,,Zimmermann 1932,
1,Polygalaceae,Xanthophyllum,longifolia,,,,,,Zimmermann 1932,
1,Polygalaceae,Xanthophyllum,macintyrii,,,,,,Zimmermann 1932,
1,Polygalaceae,Xanthophyllum,paniculatum,,,,,,Zimmermann 1932,
,Polygalaceae,Xanthophyllum,siamensis,,tree,"Yunnan, China",lamina lower side,,Liu and Chen 2008,
1,Polygalaceae,Xanthophyllum,sumatranum,,,,,,Zimmermann 1932,
1,Polygalaceae,Xanthophyllum,vitellinum,,,,,,Zimmermann 1932,
1,Polygalaceae,Xanthophyllum,yunnanensis,,tree,"Yunnan, China",lamina lower side,,Liu and Chen 2008,
1,Polygonaceae,Coccoloba,barbadensis,,tree,,,,Díaz-Castelazo et al. 2004,extrafloral nectaries visited only at night - Díaz-Castelazo et al. 2004
1,Polygonaceae,Fagophyrum,sp.,,,,,,,
1,Polygonaceae,Fallopia,baldschuanica,,,,,,Salisbury 1909,syn Polygonum baldschuanicum
1,Polygonaceae,Fallopia,cilinodis,,,,,,Salisbury 1909;Holm 1927,syn Polygonum cilinode
1,Polygonaceae,Fallopia,dentato-alata,,,,petiole near stem,,Pemberton 1990,(syn Bilderdykia)(syn Polygonum)
1,Polygonaceae,Fallopia,dumetorum,,,,petiole near stem,,Zimmermann 1932; Pemberton 1990; Pemberton 1998; Offenberg 2000,(syn Bilderdykia)(syn Polygonum dumentorum)
1,Polygonaceae,Fallopia,elliptica,,,,petiole near stem,,Pemberton 1990,syn Reynoutria
1,Polygonaceae,Fallopia,multiflora,,,,petiole near stem,,Zimmermann 1932; Pemberton 1990,syn Polygonum cilinerve and Polygonum multiflorum; asPleuropterus in Pemberton
1,Polygonaceae,Fallopia,sachaliensis,,,,petiole near stem,,Salisbury 1909; Pemberton 1990; Offenberg 2000,syn Reynoutria
1,Polygonaceae,Fallopia,scandens,,vine,,,,Salisbury 1909; Holm 1927; Keeler 1979,"syn. Polygonum scandens; according to Holm (1927) the nectary on Fallopia scandens is mentioned in Linneaus (1737) Hortus Cliffortianus, p. 41."
,Polygonaceae,Fallopia,sp.,,,,,,Koptur 1992,syn Reynoutria
1,Polygonaceae,Muehlenbeckia,adpressa,,,,,,Poulsen 1877,
1,Polygonaceae,Muehlenbeckia,platyclados,,,,,,Zimmermann 1932,
1,Polygonaceae,Muehlenbeckia,sagittifolia,,,,,,Zimmermann 1932,(?Polygonum sagittifolium)
1,Polygonaceae,Pleuropterus,sp.,,,,,name appears invalid: see taxonomic websites,,
1,Polygonaceae,Polygonum,convolvulus,,vine,,petiole near stem,,Poulsen 1877; Salisbury 1909; Lersten&Curtis 1992; Pemberton 1998; Gattuso 1999; Offenberg 2000,
1,Polygonaceae,Polygonum,cuspidatum,,,,,,Poulsen 1877; Salisbury 1909; Lersten and Curtis 1992; Offenberg 2000; Curtis et al. 2002,"Plants previously called Polygonum cuspidatum are currently put into either Fallopia japonica, Persicaria acuminata or Reynoutria japonica according to The Plant List. I haven't worked out which of these the papers are discussing.; photo: Lersten and Curtis 1992, online at Curtis et al. 2002"
