Species,introduced,native,num_introduced,total_area_introduced,total_area_native,lat_native,tribe,genus,subfamily,tribe_ncbi,fixer,abs_lat_native,woody,annual,uses_num_uses
Acacia_gaumeri,0,1,0,0,1.96E+12,23.95092283,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.95092283,1,0,0
Acacia_genistifolia,0,1,0,0,2.08E+12,-36.84389176,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,36.84389176,1,0,0
Acacia_georginae,1,1,1,7.94E+12,4.06E+12,-23.47957615,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.47957615,1,0,2
Acacia_gerrardii,0,1,0,0,1.50E+13,-16.42384857,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,16.42384857,1,0,0
Acacia_gittinsii,0,1,0,0,1.73E+12,-22.57378083,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,22.57378083,1,0,0
Acacia_gladiiformis,1,1,1,2.44E+11,8.02E+11,-32.17021086,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,32.17021086,1,0,1
Acacia_glaucocarpa,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,1
Acacia_glaucoptera,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_goetzei,0,1,0,0,8.26E+12,-1.7213765,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,1.7213765,1,0,0
Acacia_gonocarpa,0,1,0,0,3.88E+12,-23.4204532,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.4204532,1,0,0
Acacia_gourmaensis,0,1,0,0,2.82E+12,10.7475034,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,10.7475034,1,0,0
Acacia_grandicornuta,0,1,0,0,4.44E+12,-22.42811457,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,22.42811457,1,0,0
Acacia_granitica,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,0
Acacia_greggii,1,1,1,2.06E+12,2.28E+12,27.19501114,Acacieae,Acacia,Caesalpinioideae,Acacieae,0,27.19501114,1,0,1
Acacia_gummifera,0,1,0,0,4.03E+11,31.88356133,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,31.88356133,1,0,0
Acacia_haematoxylon,0,1,0,0,4.05E+12,-23.84985133,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.84985133,1,0,0
Acacia_hakeoides,0,1,0,0,6.27E+12,-26.80241625,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.80241625,1,0,1
Acacia_harpophylla,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,0
Acacia_harveyi,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_hastulata,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_havilandiorum,0,1,0,0,2.01E+12,-31.74043124,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,31.74043124,1,0,1
Acacia_hebeclada,0,1,0,0,6.44E+12,-21.23507238,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,21.23507238,1,0,0
Acacia_hemsleyi,0,1,0,0,5.61E+12,-23.16077529,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.16077529,1,0,1
Acacia_hereroensis,0,1,0,0,4.44E+12,-23.50241383,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.50241383,1,0,0
Acacia_heterophylla,1,1,2,3.26E+12,2645044536,-21.12162946,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,21.12162946,1,0,1
Acacia_hilliana,0,1,0,0,3.88E+12,-23.4204532,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.4204532,1,0,0
Acacia_hippuroides,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_hockii,0,1,0,0,1.75E+13,11.67782942,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,11.67782942,1,0,0
Acacia_holosericea,1,1,3,2.18E+11,6.01E+12,-14.91476298,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,14.91476298,1,0,2
Acacia_horrida,1,1,1,2.78E+12,1.01E+13,20.16341163,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,20.16341163,1,0,0
Acacia_horridula,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_huegelii,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_implexa,1,1,1,1.15E+11,2.83E+12,-34.37660906,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,34.37660906,1,0,2
Acacia_intsia,0,1,0,0,2.42E+12,21.71720082,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,21.71720082,1,0,0
Acacia_irrorata,1,1,2,2.68E+11,2.76E+12,-26.80239184,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.80239184,1,0,1
Acacia_iteaphylla,0,1,0,0,4.54E+12,-28.33581319,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,28.33581319,1,0,1
Acacia_ixiophylla,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,1
Acacia_jacquemontii,0,1,0,0,6.57E+12,26.99567205,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.99567205,1,0,6
Acacia_jonesii,0,1,0,0,8.02E+11,-32.17021086,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,32.17021086,1,0,0
Acacia_julifera,0,1,0,0,1.73E+12,-22.57378083,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,22.57378083,1,0,0
Acacia_juncifolia,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,0
Acacia_karroo,1,1,10,8.22E+12,6.52E+12,-24.27751659,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,24.27751659,1,0,7
Acacia_kempeana,0,1,0,0,6.59E+12,-24.24846479,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,24.24846479,1,0,2
Acacia_kirkii,0,1,0,0,9.13E+12,3.778323,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,3.778323,1,0,0
Acacia_koa,1,1,2,85081230499,16858731371,20.26898313,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,20.26898313,1,0,0
Acacia_koaia,1,0,1,7.94E+12,0,NA,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,NA,1,0,0
Acacia_kraussiana,0,1,0,0,4.05E+12,-20.70674879,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,20.70674879,1,0,0
Acacia_lachnophylla,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_latescens,0,1,0,0,1.35E+12,-19.41428342,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,19.41428342,1,0,0
Acacia_latifolia,0,1,0,0,5.61E+12,-23.16077529,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.16077529,1,0,1
Acacia_leiocalyx,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,0
Acacia_lenticularis,0,1,0,0,4.52E+12,25.01082755,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.01082755,1,0,2
Acacia_leptocarpa,0,1,0,0,8.61E+12,-8.24270205,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,8.24270205,1,0,0
Acacia_leptoneura,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_leucoclada,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,0
Acacia_leucophloea,1,1,1,2055545262,9.85E+12,9.61704594,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,9.61704594,1,0,7
Acacia_ligulata,0,1,0,0,7.62E+12,-25.55398159,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.55398159,1,0,1
Acacia_linarioides,0,1,0,0,1.35E+12,-19.41428342,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,19.41428342,1,0,0
Acacia_linearifolia,1,1,2,2.68E+11,8.02E+11,-32.17021086,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,32.17021086,1,0,0
Acacia_lineata,0,1,0,0,3.74E+12,-27.68672637,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,27.68672637,1,0,1
Acacia_linifolia,1,1,2,2.25E+12,9.33E+11,-19.72942261,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,19.72942261,1,0,0
Acacia_loderi,0,1,0,0,2.01E+12,-31.74043124,Acacieae,Acacia,Caesalpinioideae,Acacieae,0,31.74043124,1,0,0
Acacia_longifolia,1,1,20,2.05E+13,3.81E+12,-34.81475557,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,34.81475557,1,0,1
Acacia_longispicata,1,1,2,1.61E+11,1.73E+12,-22.57378083,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,22.57378083,1,0,0
Acacia_longissima,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,0
Acacia_luederitzii,0,1,0,0,6.00E+12,-22.13217901,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,22.13217901,1,0,0
Acacia_lunata,0,1,0,0,8.02E+11,-32.17021086,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,32.17021086,1,0,0
Acacia_lysiphloia,0,1,0,0,5.61E+12,-23.16077529,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.16077529,1,0,0
Acacia_maconochieana,0,1,0,0,3.88E+12,-23.4204532,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.4204532,1,0,0
Acacia_macracantha,1,1,3,7.09E+11,9.22E+12,10.95431915,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,10.95431915,1,0,0
Acacia_macrostachya,0,1,0,0,8.43E+12,14.16433158,Acacieae,Acacia,Caesalpinioideae,Acacieae,0,14.16433158,1,0,0
Acacia_mangium,1,1,7,5.70E+11,4.72E+12,-6.73971578,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,6.73971578,1,0,3
Acacia_martii,0,1,0,0,8.47E+12,-10.77227947,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,10.77227947,1,0,0
Acacia_mearnsii,1,1,34,1.78E+13,6.75E+12,-25.13916559,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.13916559,1,0,5
Acacia_melanoxylon,1,1,26,1.71E+13,6.34E+12,-34.37437305,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,34.37437305,1,0,4
Acacia_melleodora,0,1,0,0,6.59E+12,-24.24846479,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,24.24846479,1,0,0
Acacia_mellifera,1,1,4,8.62E+12,1.92E+13,3.14839667,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,3.14839667,1,0,0
Acacia_microbotrya,1,1,1,1.89E+11,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_mimula,0,1,0,0,1.35E+12,-19.41428342,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,19.41428342,1,0,0
Acacia_modesta,0,1,0,0,5.44E+12,22.67013251,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,22.67013251,1,0,3
Acacia_monticola,0,1,0,0,5.61E+12,-23.16077529,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.16077529,1,0,0
Acacia_montigena,0,1,0,0,6.14E+12,-2.31575104,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,2.31575104,1,0,0
Acacia_mooreana,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_mucronata,1,1,2,2.68E+11,1.10E+12,-37.59703205,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,37.59703205,1,0,0
Acacia_multisiliqua,0,1,0,0,5.61E+12,-23.16077529,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.16077529,1,0,1
Acacia_mutabilis,0,1,0,0,3.51E+12,-26.80243548,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.80243548,1,0,0
Acacia_myrtifolia,1,1,1,1.30E+11,6.34E+12,-34.37260051,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,34.37260051,1,0,1
Acacia_nanodealbata,0,1,0,0,2.28E+11,-36.85746645,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,36.85746645,1,0,0
Acacia_nebrownii,0,1,0,0,4.44E+12,-23.50241383,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.50241383,1,0,0
Acacia_negrii,0,1,0,0,1.13E+12,8.62614058,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,8.62614058,1,0,0
Acacia_neriifolia,1,1,4,2.94E+12,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,0
Acacia_nervosa,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_neurocarpa,0,1,0,0,3.88E+12,-23.4204532,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.4204532,1,0,0
Acacia_nigrescens,0,1,0,0,7.06E+12,-20.7672165,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,20.7672165,1,0,0
Acacia_nigricans,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_nilotica,1,1,21,4.86E+12,3.07E+13,17.54782283,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,17.54782283,1,0,6
Acacia_notabilis,1,1,1,1.89E+11,2.01E+12,-31.74043124,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,31.74043124,1,0,0
Acacia_obliquinervea,1,0,1,1.53E+11,0,NA,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,NA,1,0,1
Acacia_oerfota,0,1,0,0,1.16E+13,20.28361335,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,20.28361335,1,0,2
Acacia_olgana,0,1,0,0,4.86E+12,-24.83278022,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,24.83278022,1,0,0
Acacia_omalophylla,1,1,3,1.01E+12,2.76E+12,-26.80239184,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.80239184,1,0,2
Acacia_oncinocarpa,0,1,0,0,1.35E+12,-19.41428342,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,19.41428342,1,0,0
Acacia_oshanesii,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,1
Acacia_oswaldii,0,1,0,0,7.62E+12,-25.55398159,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.55398159,1,0,2
Acacia_oxycedrus,1,1,1,1.89E+11,2.01E+12,-31.74043124,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,31.74043124,1,0,1
Acacia_papyrocarpa,0,1,0,0,3.51E+12,-26.80243548,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.80243548,1,0,0
Acacia_paradoxa,1,1,8,4.29E+12,6.27E+12,-26.80596132,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.80596132,1,0,2
Acacia_parvipinnula,0,1,0,0,8.02E+11,-32.17021086,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,32.17021086,1,0,0
Acacia_patagiata,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_pellita,0,1,0,0,3.88E+12,-23.4204532,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.4204532,1,0,0
Acacia_pendula,1,1,1,2.67E+12,3.74E+12,-27.68672637,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,27.68672637,1,0,1
Acacia_pennata,0,1,0,0,1.05E+13,19.31121046,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,19.31121046,1,0,4
Acacia_pennatula,1,1,1,2645044536,4.62E+12,12.08791594,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,12.08791594,1,0,0
Acacia_pentadenia,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,1
Acacia_pentagona,0,1,0,0,1.33E+13,0.15659481,Acacieae,Acacia,Caesalpinioideae,Acacieae,0,0.15659481,1,0,0
Acacia_permixta,0,1,0,0,3.06E+12,-22.24326179,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,22.24326179,1,0,0
Acacia_planifrons,0,1,0,0,1.51E+12,13.13088727,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,13.13088727,1,0,2
Acacia_platycarpa,0,1,0,0,5.61E+12,-23.16077529,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.16077529,1,0,0
Acacia_plectocarpa,0,1,0,0,5.61E+12,-23.16077529,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.16077529,1,0,0
Acacia_podalyriifolia,1,1,13,2.26E+13,6.17E+12,-11.17061857,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,11.17061857,1,0,1
Acacia_polyacantha,1,1,8,25819574428,2.29E+13,7.27375193,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,7.27375193,1,0,2
Acacia_polybotrya,1,1,1,2.12E+12,2.66E+12,-16.5401345,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,16.5401345,1,0,1
Acacia_polystachya,1,1,2,19647135431,1.73E+12,-22.57378083,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,22.57378083,1,0,0
Acacia_prasinata,0,1,0,0,1.13E+12,8.62614058,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,8.62614058,1,0,0
Acacia_pravissima,0,1,0,0,1.03E+12,-33.25653662,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,33.25653662,1,0,1
Acacia_prominens,1,1,3,5.87E+11,8.02E+11,-32.17021086,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,32.17021086,1,0,1
Acacia_pteridifolia,0,0,0,0,0,NA,Acacieae,Acacia,Caesalpinioideae,Acacieae,0,NA,1,0,0
Acacia_pubescens,0,1,0,0,8.02E+11,-32.17021086,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,32.17021086,1,0,1
Acacia_pulchella,1,1,3,3.98E+11,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,1
Acacia_pycnantha,1,1,13,9.77E+12,4.54E+12,-28.33979238,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,28.33979238,1,0,4
Acacia_pyrifolia,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,1
Acacia_redolens,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,1
Acacia_reficiens,0,1,0,0,7.14E+12,-3.33862735,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,3.33862735,1,0,0
Acacia_rehmanniana,0,1,0,0,4.39E+12,-21.60644316,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,21.60644316,1,0,0
Acacia_restiacea,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_retinodes,1,1,17,8.82E+12,1.28E+12,-36.69836819,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,36.69836819,1,0,1
Acacia_richii,0,0,0,0,0,NA,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,NA,1,0,2
Acacia_rigens,0,1,0,0,6.27E+12,-26.80241625,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.80241625,1,0,1
Acacia_robusta,1,1,1,1.30E+11,8.77E+12,-11.88120425,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,11.88120425,1,0,1
Acacia_rossei,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_rostellifera,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_rothii,0,1,0,0,1.73E+12,-22.57378083,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,22.57378083,1,0,0
Acacia_rovumae,0,1,0,0,3.54E+12,-9.1089338,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,9.1089338,1,0,1
Acacia_rubida,1,1,2,2.68E+11,2.76E+12,-26.81043334,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.81043334,1,0,2
Acacia_rugata,1,0,1,355625704.1,0,NA,Acacieae,Acacia,Caesalpinioideae,Acacieae,0,NA,1,0,0
Acacia_sakalava,0,1,0,0,5.93E+11,-19.37352737,Acacieae,Acacia,Caesalpinioideae,Acacieae,0,19.37352737,1,0,1
Acacia_salicina,1,1,1,1.89E+11,5.09E+12,-25.5974629,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.5974629,1,0,1
Acacia_saligna,1,1,21,2.03E+13,6.27E+12,-26.80241625,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,26.80241625,1,0,6
Acacia_schaffneri,0,1,0,0,2.64E+12,27.72393219,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,27.72393219,1,0,0
Acacia_schottii,0,1,0,0,7.51E+11,25.31401375,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.31401375,1,0,0
Acacia_schweinfurthii,0,1,0,0,8.74E+12,-8.71366216,Acacieae,Acacia,Caesalpinioideae,Acacieae,0,8.71366216,1,0,0
Acacia_sclerosperma,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_senegal,1,1,3,9.43E+12,2.72E+13,12.45705244,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,12.45705244,1,0,7
Acacia_seyal,1,1,3,3.61E+12,1.79E+13,16.45877917,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,16.45877917,1,0,5
Acacia_shirleyi,0,1,0,0,3.08E+12,-21.20529859,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,21.20529859,1,0,2
Acacia_silvestris,1,1,2,2.68E+11,1.03E+12,-33.25127933,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,33.25127933,1,0,2
Acacia_simsii,0,1,0,0,6.01E+12,-7.72736948,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,7.72736948,1,0,0
Acacia_sinuata,1,1,5,43527378787,8.38E+12,20.82357038,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,20.82357038,1,0,3
Acacia_sparsiflora,0,1,0,0,2.53E+12,-25.79163463,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.79163463,1,0,2
Acacia_spathulifolia,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_spectabilis,1,1,2,2.41E+12,2.66E+12,-16.5401345,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,16.5401345,1,0,1
Acacia_spinescens,1,1,1,1.89E+11,1.21E+12,-31.4539516,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,31.4539516,1,0,0
Acacia_spinosissima,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_squamata,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_stenophylla,1,1,1,1.89E+11,7.62E+12,-25.55398159,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.55398159,1,0,1
Acacia_stenoptera,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_stipuligera,0,1,0,0,5.61E+12,-23.16077529,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.16077529,1,0,0
Acacia_stricta,1,1,3,2.36E+12,3.94E+12,-25.63938184,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.63938184,1,0,1
Acacia_stuhlmannii,0,1,0,0,6.93E+12,-11.68388966,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,11.68388966,1,0,0
Acacia_suaveolens,1,1,1,2.12E+12,3.94E+12,-25.63938184,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.63938184,1,0,1
Acacia_subcaerulea,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_sulcata,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_swazica,0,1,0,0,3.47E+12,-21.47861499,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,21.47861499,1,0,0
Acacia_teniana,0,1,0,0,8.64E+11,28.17015284,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,28.17015284,1,0,0
Acacia_tenuispina,0,1,0,0,3.25E+12,-23.83428126,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.83428126,1,0,0
Acacia_tenuissima,0,1,0,0,6.59E+12,-24.24846479,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,24.24846479,1,0,1
Acacia_tephrina,0,1,0,0,3.08E+12,-21.20529859,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,21.20529859,1,0,0
Acacia_terminalis,1,1,1,3.19E+11,1.10E+12,-37.59703205,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,37.59703205,1,0,1
Acacia_tetragonocarpa,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,0
Acacia_tetragonophylla,0,1,0,0,7.39E+12,-25.1628483,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.1628483,1,0,2
Acacia_thomsonii,0,1,0,0,5.61E+12,-23.16077529,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.16077529,1,0,0
Acacia_tomentosa,0,1,0,0,6.48E+12,7.27707362,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,7.27707362,1,0,1
Acacia_tortilis,1,1,4,3.35E+12,2.52E+13,7.84844836,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,7.84844836,1,0,7
Acacia_torulosa,0,1,0,0,3.08E+12,-21.20529859,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,21.20529859,1,0,0
Acacia_trachycarpa,0,1,0,0,2.53E+12,-25.46607155,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,25.46607155,1,0,2
Acacia_trachyphloia,0,1,0,0,8.02E+11,-32.17021086,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,32.17021086,1,0,1
Acacia_translucens,0,1,0,0,3.88E+12,-23.4204532,Acacieae,Acacia,Caesalpinioideae,Acacieae,1,23.4204532,1,0,0
