valid_species_name,Phy_all_underscore,total.area.native,LogArea.native,Phy
Camponotus.consanguineus,Camponotus_consanguineus,186783.9411,5.271339535,Camponotus_consanguineus
Camponotus.consobrinus,Camponotus_consobrinus,5203479.094,6.716293814,Camponotus_consobrinus
Camponotus.conspicuus,Camponotus_conspicuus,2663783.837,6.425498979,Camponotus_conspicuus
Camponotus.constructor,Camponotus_constructor,373759.2021,5.572591894,Camponotus_constructor
Camponotus.contractus,Camponotus_contractus,743852.7124,5.871486951,Camponotus_contractus
Camponotus.conulus,Camponotus_conulus,1136976.278,6.055751404,Camponotus_conulus
Camponotus.convexiclypeus,Camponotus_convexiclypeus,1291650.943,6.111145165,Camponotus_convexiclypeus
Camponotus.coptobregma,Camponotus_coptobregma,2857677.487,6.456013213,Camponotus_coptobregma
Camponotus.cordiceps,Camponotus_cordiceps,118317.8671,5.073050332,Camponotus_cordiceps
Camponotus.cordincola,Camponotus_cordincola,74376.33539,4.871434776,Camponotus_cordincola
Camponotus.coriolanus,Camponotus_coriolanus,1035444.215,6.015126706,Camponotus_coriolanus
Camponotus.corniculatus,Camponotus_corniculatus,210319.4369,5.32287941,Camponotus_corniculatus
Camponotus.cornis,Camponotus_cornis,1114022.62,6.046894009,Camponotus_cornis
Camponotus.coruscus,Camponotus_coruscus,1946398.626,6.289231789,Camponotus_coruscus
Camponotus.cosmicus,Camponotus_cosmicus,5671442.208,6.753693511,Camponotus_cosmicus
Camponotus.coxalis,Camponotus_coxalis,2615855.065,6.417613678,Camponotus_coxalis
Camponotus.crassicornis,Camponotus_crassicornis,2321437.492,6.365756994,Camponotus_crassicornis
Camponotus.crassisquamis,Camponotus_crassisquamis,2711632.884,6.433230892,Camponotus_crassisquamis
Camponotus.crassus,Camponotus_crassus,12311118.78,7.090297522,Camponotus_crassus
Camponotus.crawleyi,Camponotus_crawleyi,724816.8889,5.860228304,Camponotus_crawleyi
Camponotus.crenatus,Camponotus_crenatus,1728607.828,6.237696475,Camponotus_crenatus
Camponotus.crepusculi,Camponotus_crepusculi,1609941.122,6.206809994,Camponotus_crepusculi
Camponotus.cressoni,Camponotus_cressoni,4236243.276,6.626980893,Camponotus_cressoni
Camponotus.criniticeps,Camponotus_criniticeps,1127639.398,6.052170241,Camponotus_criniticeps
Camponotus.crispulus,Camponotus_crispulus,2473976.41,6.393395554,Camponotus_crispulus
Camponotus.crozieri,Camponotus_crozieri,4564460.688,6.659389471,Camponotus_crozieri
Camponotus.crucheti,Camponotus_crucheti,1247631.21,6.09608623,Camponotus_crucheti
Camponotus.cruentatus,Camponotus_cruentatus,7050427.718,6.848215464,Camponotus_cruentatus
Camponotus.cuauhtemoc,Camponotus_cuauhtemoc,933127.9185,5.969941183,Camponotus_cuauhtemoc
Camponotus.cubangensis,Camponotus_cubangensis,3292640.934,6.517544373,Camponotus_cubangensis
Camponotus.cuneidorsus,Camponotus_cuneidorsus,2069219.059,6.31580647,Camponotus_cuneidorsus
Camponotus.cuneiscapus,Camponotus_cuneiscapus,2045009.724,6.310695378,Camponotus_cuneiscapus
Camponotus.curviscapus,Camponotus_curviscapus,2284231.89,6.35874019,Camponotus_curviscapus
Camponotus.cyrtomyrmodes,Camponotus_cyrtomyrmodes,801827.581,5.904080991,Camponotus_cyrtomyrmodes
Camponotus.daitoensis,Camponotus_daitoensis,40.2129891,1.604366356,Camponotus_daitoensis
Camponotus.dalmasi,Camponotus_dalmasi,50614.40556,4.704274141,Camponotus_dalmasi
Camponotus.dalmaticus,Camponotus_dalmaticus,2689513.251,6.429673688,Camponotus_dalmaticus
Camponotus.darlingtoni,Camponotus_darlingtoni,1846050.382,6.266243549,Camponotus_darlingtoni
Camponotus.darwinii,Camponotus_darwinii,593087.2472,5.773118586,Camponotus_darwinii
Camponotus.debellator,Camponotus_debellator,3954410.844,6.597081788,Camponotus_debellator
Camponotus.decipiens,Camponotus_decipiens,4803459.709,6.681554152,Camponotus_decipiens
Camponotus.declivus,Camponotus_declivus,182348.0888,5.260901216,Camponotus_declivus
Camponotus.dedalus,Camponotus_dedalus,131805.4105,5.119933238,Camponotus_dedalus
Camponotus.deletangi,Camponotus_deletangi,1086714.65,6.036115522,Camponotus_deletangi
Camponotus.densopilus,Camponotus_densopilus,801827.581,5.904080991,Camponotus_densopilus
Camponotus.depressus,Camponotus_depressus,6103366.77,6.785569469,Camponotus_depressus
Camponotus.desantii,Camponotus_desantii,116039.8202,5.064607047,Camponotus_desantii
Camponotus.descarpentriesi,Camponotus_descarpentriesi,593087.2472,5.773118586,Camponotus_descarpentriesi
Camponotus.detritus,Camponotus_detritus,2045009.724,6.310695378,Camponotus_detritus
Camponotus.devestivus,Camponotus_devestivus,538984.307,5.73157612,Camponotus_devestivus
Camponotus.dewitzii,Camponotus_dewitzii,1247631.21,6.09608623,Camponotus_dewitzii
Camponotus.dicksoni,Camponotus_dicksoni,1220325.69,6.086475754,Camponotus_dicksoni
Camponotus.difformis,Camponotus_difformis,801827.581,5.904080991,Camponotus_difformis
Camponotus.dimorphus,Camponotus_dimorphus,4789831.102,6.6803202,Camponotus_dimorphus
Camponotus.diplopunctatus,Camponotus_diplopunctatus,121510.1854,5.084612683,Camponotus_diplopunctatus
Camponotus.discolor,Camponotus_discolor,4601523.507,6.662901645,Camponotus_discolor
Camponotus.discors,Camponotus_discors,6274187.511,6.797557494,Camponotus_discors
Camponotus.distinguendus,Camponotus_distinguendus,3704146.967,6.56868821,Camponotus_distinguendus
Camponotus.divergens,Camponotus_divergens,1325076.052,6.122240805,Camponotus_divergens
Camponotus.diversipalpus,Camponotus_diversipalpus,1717233.995,6.234829477,Camponotus_diversipalpus
Camponotus.dolabratus,Camponotus_dolabratus,102564.8376,5.010998497,Camponotus_dolabratus
Camponotus.dolendus,Camponotus_dolendus,4797919.843,6.681052988,Camponotus_dolendus
Camponotus.dolichoderoides,Camponotus_dolichoderoides,1251109.522,6.097295329,Camponotus_dolichoderoides
Camponotus.donisthorpei,Camponotus_donisthorpei,464295.6281,5.666794594,Camponotus_donisthorpei
Camponotus.donnellani,Camponotus_donnellani,4861202.246,6.68674369,Camponotus_donnellani
Camponotus.dorycus,Camponotus_dorycus,2726124.295,6.435545653,Camponotus_dorycus
Camponotus.dracocephalus,Camponotus_dracocephalus,737781.7092,5.867927884,Camponotus_dracocephalus
Camponotus.dromas,Camponotus_dromas,5605617.317,6.748623446,Camponotus_dromas
Camponotus.dromedarius,Camponotus_dromedarius,593087.2472,5.773118586,Camponotus_dromedarius
Camponotus.druryi,Camponotus_druryi,940931.3042,5.973557917,Camponotus_druryi
Camponotus.dryandrae,Camponotus_dryandrae,2528633.316,6.402885856,Camponotus_dryandrae
Camponotus.dufouri,Camponotus_dufouri,593087.2472,5.773118586,Camponotus_dufouri
Camponotus.dumetorum,Camponotus_dumetorum,480648.132,5.681827259,Camponotus_dumetorum
Camponotus.eastwoodi,Camponotus_eastwoodi,2533501.582,6.40372118,Camponotus_eastwoodi
Camponotus.ebneri,Camponotus_ebneri,10236.8908,4.010168071,Camponotus_ebneri
Camponotus.echinoploides,Camponotus_echinoploides,593087.2472,5.773118586,Camponotus_echinoploides
Camponotus.edmondi,Camponotus_edmondi,595132.4374,5.774613622,Camponotus_edmondi
Camponotus.efitra,Camponotus_efitra,593087.2472,5.773118586,Camponotus_efitra
Camponotus.egregius,Camponotus_egregius,560063.2996,5.748237115,Camponotus_egregius
Camponotus.elegans,Camponotus_elegans,4854945.815,6.686184387,Camponotus_elegans
Camponotus.elevatus,Camponotus_elevatus,231698.7958,5.364923777,Camponotus_elevatus
Camponotus.ellioti,Camponotus_ellioti,593087.2472,5.773118586,Camponotus_ellioti
Camponotus.emarginatus,Camponotus_emarginatus,1220325.69,6.086475754,Camponotus_emarginatus
Camponotus.emeryodicatus,Camponotus_emeryodicatus,647121.4643,5.810985805,Camponotus_emeryodicatus
Camponotus.empedocles,Camponotus_empedocles,4074047.602,6.610026099,Camponotus_empedocles
Camponotus.eperiamorum,Camponotus_eperiamorum,597.801711,2.776557154,Camponotus_eperiamorum
Camponotus.ephippiatus,Camponotus_ephippiatus,132314.5167,5.121607495,Camponotus_ephippiatus
Camponotus.ephippium,Camponotus_ephippium,7622563.684,6.882101061,Camponotus_ephippium
Camponotus.eremicus,Camponotus_eremicus,984192.7572,5.993080165,Camponotus_eremicus
Camponotus.erigens,Camponotus_erigens,2720959.206,6.434722031,Camponotus_erigens
Camponotus.erinaceus,Camponotus_erinaceus,3037040.518,6.482450586,Camponotus_erinaceus
Camponotus.errabundus,Camponotus_errabundus,1141576.757,6.057505118,Camponotus_errabundus
Camponotus.erythrocephalus,Camponotus_erythrocephalus,597.801711,2.776557154,Camponotus_erythrocephalus
Camponotus.erythrostoma,Camponotus_erythrostoma,903367.7056,5.955864561,Camponotus_erythrostoma
Camponotus.esau,Camponotus_esau,1728607.828,6.237696475,Camponotus_esau
Camponotus.essigi,Camponotus_essigi,1762042.964,6.246016494,Camponotus_essigi
Camponotus.ethicus,Camponotus_ethicus,593087.2472,5.773118586,Camponotus_ethicus
Camponotus.etiolipes,Camponotus_etiolipes,10730516.45,7.030620625,Camponotus_etiolipes
Camponotus.eugeniae,Camponotus_eugeniae,6318068.816,6.800584352,Camponotus_eugeniae
Camponotus.eurynotus,Camponotus_eurynotus,3379739.746,6.528883259,Camponotus_eurynotus
Camponotus.evae,Camponotus_evae,3574658.21,6.553234523,Camponotus_evae
Camponotus.evansi,Camponotus_evansi,2115056.426,6.325321958,Camponotus_evansi
Camponotus.excisus,Camponotus_excisus,1730265.995,6.238112873,Camponotus_excisus
Camponotus.exiguoguttatus,Camponotus_exiguoguttatus,2671731.293,6.426792777,Camponotus_exiguoguttatus
Camponotus.exsectus,Camponotus_exsectus,743852.7124,5.871486951,Camponotus_exsectus
Camponotus.extensus,Camponotus_extensus,4020978.269,6.604331726,Camponotus_extensus
Camponotus.ezotus,Camponotus_ezotus,877252.0594,5.943124396,Camponotus_ezotus
Camponotus.falco,Camponotus_falco,43378.45525,4.637274082,Camponotus_falco
Camponotus.fallatus,Camponotus_fallatus,248142.8853,5.394701828,Camponotus_fallatus
Camponotus.fallax,Camponotus_fallax,22841705.35,7.358728525,Camponotus_fallax
Camponotus.fasciatellus,Camponotus_fasciatellus,1795195.88,6.254111843,Camponotus_fasciatellus
Camponotus.fasciatus,Camponotus_fasciatus,869587.1197,5.939313098,Camponotus_fasciatus
Camponotus.fastigatus,Camponotus_fastigatus,11611088.04,7.064872918,Camponotus_fastigatus
Camponotus.favorabilis,Camponotus_favorabilis,389615.4325,5.590636151,Camponotus_favorabilis
Camponotus.fayfaensis,Camponotus_fayfaensis,2446973.579,6.38862928,Camponotus_fayfaensis
Camponotus.feae,Camponotus_feae,1684977.32,6.22659406,Camponotus_feae
Camponotus.fedtschenkoi,Camponotus_fedtschenkoi,10161942.92,7.006976751,Camponotus_fedtschenkoi
Camponotus.fellah,Camponotus_fellah,13710595.21,7.137056309,Camponotus_fellah
Camponotus.femoratus,Camponotus_femoratus,9847122.014,6.993309319,Camponotus_femoratus
Camponotus.fergusoni,Camponotus_fergusoni,2016946.367,6.30469435,Camponotus_fergusoni
Camponotus.ferreri,Camponotus_ferreri,464295.6281,5.666794594,Camponotus_ferreri
Camponotus.fervidus,Camponotus_fervidus,737781.7092,5.867927884,Camponotus_fervidus
Camponotus.festai,Camponotus_festai,1127177.545,6.051992328,Camponotus_festai
Camponotus.festinatus,Camponotus_festinatus,5960010.908,6.775247055,Camponotus_festinatus
Camponotus.festinus,Camponotus_festinus,2386081.75,6.377685319,Camponotus_festinus
Camponotus.fiebrigi,Camponotus_fiebrigi,399134.4078,5.601119168,Camponotus_fiebrigi
Camponotus.fieldeae,Camponotus_fieldeae,4564460.688,6.659389471,Camponotus_fieldeae
Camponotus.fieldellus,Camponotus_fieldellus,3820045.617,6.582068549,Camponotus_fieldellus
Camponotus.flavescens,Camponotus_flavescens,83441.90051,4.921384187,Camponotus_flavescens
Camponotus.flavicomans,Camponotus_flavicomans,1078.48119,3.032812575,Camponotus_flavicomans
Camponotus.flavocassis,Camponotus_flavocassis,801827.581,5.904080991,Camponotus_flavocassis
Camponotus.flavocrines,Camponotus_flavocrines,801827.581,5.904080991,Camponotus_flavocrines
Camponotus.flavomarginatus,Camponotus_flavomarginatus,17823601.71,7.250995469,Camponotus_flavomarginatus
Camponotus.fletcheri,Camponotus_fletcheri,66298.46513,4.821503474,Camponotus_fletcheri
Camponotus.floridanus,Camponotus_floridanus,1903867.294,6.279636673,Camponotus_floridanus
Camponotus.florius,Camponotus_florius,2670743.371,6.426632159,Camponotus_florius
Camponotus.foersteri,Camponotus_foersteri,614270.3386,5.788359545,Camponotus_foersteri
Camponotus.foleyi,Camponotus_foleyi,4338694.86,6.637359107,Camponotus_foleyi
Camponotus.foraminosus,Camponotus_foraminosus,14861356.58,7.172058455,Camponotus_foraminosus
Camponotus.foreli,Camponotus_foreli,3842842.572,6.584652593,Camponotus_foreli
Camponotus.formiciformis,Camponotus_formiciformis,2044755.386,6.310641361,Camponotus_formiciformis
Camponotus.formosensis,Camponotus_formosensis,36261.8317,4.559449738,Camponotus_formosensis
Camponotus.fornasinii,Camponotus_fornasinii,2006385.112,6.302414297,Camponotus_fornasinii
Camponotus.fragilis,Camponotus_fragilis,2188482.302,6.340143039,Camponotus_fragilis
Camponotus.fraseri,Camponotus_fraseri,984192.7572,5.993080165,Camponotus_fraseri
Camponotus.friedae,Camponotus_friedae,533605.3071,5.72722014,Camponotus_friedae
Camponotus.froggatti,Camponotus_froggatti,2533501.582,6.40372118,Camponotus_froggatti
Camponotus.frontalis,Camponotus_frontalis,459034.2998,5.661845138,Camponotus_frontalis
Camponotus.fryi,Camponotus_fryi,238289.345,5.377104623,Camponotus_fryi
Camponotus.fugax,Camponotus_fugax,11008.7673,4.041738692,Camponotus_fugax
Camponotus.fulvopilosus,Camponotus_fulvopilosus,7417494.706,6.870257245,Camponotus_fulvopilosus
Camponotus.fumidus,Camponotus_fumidus,3246738.311,6.511447286,Camponotus_fumidus
Camponotus.furvus,Camponotus_furvus,3384648.745,6.529513605,Camponotus_furvus
Camponotus.fuscivillosus,Camponotus_fuscivillosus,555539.5486,5.744714982,Camponotus_fuscivillosus
Camponotus.fuscocinctus,Camponotus_fuscocinctus,3442306.999,6.5368496,Camponotus_fuscocinctus
Camponotus.fuscus,Camponotus_fuscus,96485.31932,4.984461238,Camponotus_fuscus
Camponotus.gabonensis,Camponotus_gabonensis,604416.4052,5.781336244,Camponotus_gabonensis
Camponotus.galla,Camponotus_galla,5589986.108,6.747410729,Camponotus_galla
Camponotus.gallagheri,Camponotus_gallagheri,308966.1496,5.489910901,Camponotus_gallagheri
Camponotus.galoko,Camponotus_galoko,593087.2472,5.773118586,Camponotus_galoko
Camponotus.gambeyi,Camponotus_gambeyi,17066.06439,4.23213338,Camponotus_gambeyi
Camponotus.geayi,Camponotus_geayi,83441.90051,4.921384187,Camponotus_geayi
Camponotus.genatus,Camponotus_genatus,3642626.206,6.561414608,Camponotus_genatus
Camponotus.gentingensis,Camponotus_gentingensis,132314.5167,5.121607495,Camponotus_gentingensis
Camponotus.gerberti,Camponotus_gerberti,593087.2472,5.773118586,Camponotus_gerberti
Camponotus.germaini,Camponotus_germaini,2877375.08,6.458996478,Camponotus_germaini
Camponotus.gestroi,Camponotus_gestroi,7544311.111,6.877619589,Camponotus_gestroi
Camponotus.gibber,Camponotus_gibber,593087.2472,5.773118586,Camponotus_gibber
Camponotus.gibbinotus,Camponotus_gibbinotus,7622563.684,6.882101061,Camponotus_gibbinotus
Camponotus.gibbosus,Camponotus_gibbosus,77393.12025,4.888702356,Camponotus_gibbosus
Camponotus.gilviceps,Camponotus_gilviceps,1325996.215,6.122542284,Camponotus_gilviceps
Camponotus.gilviventris,Camponotus_gilviventris,110220.0982,5.042260794,Camponotus_gilviventris
Camponotus.glabrisquamis,Camponotus_glabrisquamis,801827.581,5.904080991,Camponotus_glabrisquamis
Camponotus.godmani,Camponotus_godmani,4567150.59,6.659645332,Camponotus_godmani
Camponotus.goeldii,Camponotus_goeldii,44061.19448,4.644056267,Camponotus_goeldii
Camponotus.gombaki,Camponotus_gombaki,132314.5167,5.121607495,Camponotus_gombaki
Camponotus.gouldi,Camponotus_gouldi,593087.2472,5.773118586,Camponotus_gouldi
Camponotus.gouldianus,Camponotus_gouldianus,5893955.855,6.770406879,Camponotus_gouldianus
Camponotus.grandidieri,Camponotus_grandidieri,5303368.884,6.724551836,Camponotus_grandidieri
Camponotus.greeni,Camponotus_greeni,66298.46513,4.821503474,Camponotus_greeni
Camponotus.gretae,Camponotus_gretae,4652510.934,6.667687402,Camponotus_gretae
Camponotus.guanchus,Camponotus_guanchus,7482.254468,3.874032474,Camponotus_guanchus
Camponotus.guayapa,Camponotus_guayapa,247557.8453,5.393676694,Camponotus_guayapa
Camponotus.guidae,Camponotus_guidae,984192.7572,5.993080165,Camponotus_guidae
Camponotus.guizhouensis,Camponotus_guizhouensis,175788.1774,5.244989663,Camponotus_guizhouensis
Camponotus.guttatus,Camponotus_guttatus,5654445.735,6.752390041,Camponotus_guttatus
Camponotus.habereri,Camponotus_habereri,69120.30438,4.839605642,Camponotus_habereri
Camponotus.haematocephalus,Camponotus_haematocephalus,1291650.943,6.111145165,Camponotus_haematocephalus
Camponotus.haereticus,Camponotus_haereticus,4054476.136,6.607934749,Camponotus_haereticus
Camponotus.hagensii,Camponotus_hagensii,593087.2472,5.773118586,Camponotus_hagensii
Camponotus.hannani,Camponotus_hannani,1147985.046,6.059936231,Camponotus_hannani
Camponotus.hapi,Camponotus_hapi,2486725.445,6.395627838,Camponotus_hapi
Camponotus.haroi,Camponotus_haroi,493663.7919,5.693431275,Camponotus_haroi
Camponotus.hartogi,Camponotus_hartogi,4854945.815,6.686184387,Camponotus_hartogi
Camponotus.hastifer,Camponotus_hastifer,804900.109,5.905741986,Camponotus_hastifer
Camponotus.havilandi,Camponotus_havilandi,1220325.69,6.086475754,Camponotus_havilandi
Camponotus.heathi,Camponotus_heathi,5317499.281,6.72570744,Camponotus_heathi
Camponotus.hedwigae,Camponotus_hedwigae,857927.4838,5.933450581,Camponotus_hedwigae
Camponotus.heidrunvogtae,Camponotus_heidrunvogtae,234938.1304,5.370953508,Camponotus_heidrunvogtae
Camponotus.helleri,Camponotus_helleri,1938772.407,6.28752683,Camponotus_helleri
Camponotus.hellmichi,Camponotus_hellmichi,379108.741,5.578763798,Camponotus_hellmichi
Camponotus.helvus,Camponotus_helvus,1159074.556,6.064111372,Camponotus_helvus
Camponotus.hemichlaena,Camponotus_hemichlaena,499227.1694,5.698298213,Camponotus_hemichlaena
Camponotus.herculeanus,Camponotus_herculeanus,52020887.86,7.71617776,Camponotus_herculeanus
Camponotus.hermanni,Camponotus_hermanni,292204.0797,5.465686275,Camponotus_hermanni
Camponotus.heros,Camponotus_heros,937955.4597,5.972182216,Camponotus_heros
Camponotus.heteroclitus,Camponotus_heteroclitus,593087.2472,5.773118586,Camponotus_heteroclitus
Camponotus.hildebrandti,Camponotus_hildebrandti,593087.2472,5.773118586,Camponotus_hildebrandti
Camponotus.himalayanus,Camponotus_himalayanus,306747.571,5.486781132,Camponotus_himalayanus
Camponotus.hippocrepis,Camponotus_hippocrepis,2861852.079,6.456647183,Camponotus_hippocrepis
Camponotus.hirtus,Camponotus_hirtus,780642.0371,5.892451934,Camponotus_hirtus
Camponotus.hispidus,Camponotus_hispidus,839010.5805,5.923767438,Camponotus_hispidus
Camponotus.hoelldobleri,Camponotus_hoelldobleri,403453.0567,5.60579301,Camponotus_hoelldobleri
Camponotus.holosericeus,Camponotus_holosericeus,1479071.077,6.169989045,Camponotus_holosericeus
Camponotus.holzi,Camponotus_holzi,247987.0565,5.394429014,Camponotus_holzi
Camponotus.honaziensis,Camponotus_honaziensis,1511024.602,6.179271535,Camponotus_honaziensis
Camponotus.hoplites,Camponotus_hoplites,17066.06439,4.23213338,Camponotus_hoplites
Camponotus.horni,Camponotus_horni,1414674.638,6.150656568,Camponotus_horni
Camponotus.horseshoetus,Camponotus_horseshoetus,195608.9641,5.291388753,Camponotus_horseshoetus
