Phy,Genus_name,Ecological Stratum,Exotic_status,bentity2_name,Notes
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Intercepted,New Zealand,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Palau,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Philippines,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Queensland,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Raja Ampat Islands,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Samoan Islands,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Solomon Islands,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Sulawesi,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Taiwan,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Tonga,
Pseudoponera_stigma,Pseudoponera,Epigaeic & Hypogaeic,Exotic,Vanuatu,
Rhytidoponera_aspera,Rhytidoponera,Epigaeic,Intercepted,New Zealand,
Rhytidoponera_chalybaea,Rhytidoponera,Epigaeic,Exotic,Lord Howe Island,
Rhytidoponera_chalybaea,Rhytidoponera,Epigaeic,Exotic,New Zealand,
Rhytidoponera_mayri,Rhytidoponera,Epigaeic,Exotic,New Zealand,
Rhytidoponera_metallica,Rhytidoponera,Epigaeic,Exotic,New Zealand,
Rhytidoponera_metallica,Rhytidoponera,Epigaeic,Exotic,Samoan Islands,
Rhytidoponera_victoriae,Rhytidoponera,Epigaeic,Exotic,Lord Howe Island,
Rhytidoponera_victoriae,Rhytidoponera,Epigaeic,Intercepted,New Zealand,
Rogeria_curvipubens,Rogeria,Epigaeic & Hypogaeic,Exotic,Galapagos Islands,
Rogeria_exsulans,Rogeria,Epigaeic & Hypogaeic,Intercepted,New Zealand,
Rogeria_stigmatica,Rogeria,Epigaeic & Hypogaeic,Intercepted,New Zealand,
Solenopsis_abdita,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,Norway,
Solenopsis_abdita,Solenopsis,Epigaeic & Hypogaeic,Exotic,Saudi Arabia,
Solenopsis_aurea,Solenopsis,Epigaeic & Hypogaeic,Intercepted,New Zealand,
Solenopsis_fugax,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Norway,
Solenopsis_gayi,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Netherlands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,Aegean Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Andaman and Nicobar Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Arunachal Pradesh,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Assam,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Austral Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Bangladesh,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Beijing,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Bihar,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Borneo,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cambodia,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cameroon,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cameroon line Archipelago,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Canary Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Caroline Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Christmas Island,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cocos (Keeling) Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cocos Island (Costa Rica),
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Comoros,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Congo,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cook Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cyprus,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Equatorial Guinea,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Fiji,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Fujian,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Gabon,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Galapagos Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Gambier Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,Greece,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Guangdong,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Guangxi,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Guinea,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Gujarat,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Hainan,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Hawaii,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Himachal Pradesh,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Hong Kong,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Ionian Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Italy,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Ivory Coast,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Jammu & Kashmir,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Java,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Johnston Atoll,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Karnataka,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Kerala,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Kiribati,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Laos,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Lesotho,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Lesser Sunda Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Liberia,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Line Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Loyalty Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Macau,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Madagascar,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Madhya Pradesh,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Maharashtra,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Malaysia and Singapore,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Maluku Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Manipur,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,Manitoba,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Mariana Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Marquesas Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Marshall Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Mascarene Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Meghalaya,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Micronesia,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Mizoram,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Myanmar,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Nagaland,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Nebraska,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Netherlands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,New Caledonia,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,New Guinea,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Intercepted,New Zealand,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Nigeria,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,North Western Australia,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Northern Territory,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Ogasawara Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Okinawa,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Orissa,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Pakistan,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Palau,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Philippines,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Punjab,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Queensland,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Rajasthan,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Revillagigedo Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Samoan Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Satsunan Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Senegal,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Seychelles,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Shikoku,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Sierra Leone,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Sikkim,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Society Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Solomon Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,South Africa,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,South Western Australia,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Sri Lanka,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Sulawesi,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Sumatra,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Taiwan,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tamil Nadu,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Thailand,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Thousand Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tonga,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tripura,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tuamotu Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tunisia,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tuvalu,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,United Arab Emirates,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,United Kingdom,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Vanuatu,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Vietnam,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Volcano Islands,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Wake Atoll,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,West Bengal,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Zaire,
Solenopsis_geminata,Solenopsis,Epigaeic & Hypogaeic,Exotic,Zhejiang,
Solenopsis_geminata micans,Solenopsis,Epigaeic & Hypogaeic,Exotic,Maluku Islands,
Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,Arizona,
Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cape Verde archipelago,
Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,Galapagos Islands,
Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,Hawaii,
Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,Ivory Coast,
Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,Philippines,
Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,Saint Helena Ascension Tristan da Cunha,
Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,Senegal,
Solenopsis_globularia,Solenopsis,Epigaeic & Hypogaeic,Exotic,Society Islands,
Solenopsis_helena,Solenopsis,Epigaeic & Hypogaeic,Exotic,Chile_c,
Solenopsis_helena,Solenopsis,Epigaeic & Hypogaeic,Exotic,Chile_nc,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Aguascalientes,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,Aguascalientes,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Alabama,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Arizona,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Arkansas,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Austral Islands,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Bahamas,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,California,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cayman Islands,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Chubu,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Chugoku,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Coahuila,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,Delaware,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,El Salvador,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Florida,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Fujian,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Georgia US,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Guanajuato,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Guangdong,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Guangxi,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Hainan,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Hawaii,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Hong Kong,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Hunan,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Illinois,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,Jalisco,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Jamaica,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Jiangxi,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Kanto,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Kinki,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Kyushu,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Lesser Antilles,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Louisiana,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Macau,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Massachusetts,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Mississippi,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Missouri,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Netherlands,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,New Mexico,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,New Zealand,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,North Carolina,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Nuevo Leon,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Oaxaca,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Oklahoma,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Pennsylvania,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Puerto Rico,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Quebec,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Queensland,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Sichuan,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,South Carolina,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,South Korea,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tabasco,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Taiwan,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tamaulipas,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tennessee,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Texas,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Trinidad and Tobago,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Turks and Caicos Islands,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Virginia,
Solenopsis_invicta,Solenopsis,Epigaeic & Hypogaeic,Exotic,Yunnan,
Solenopsis_macdonaghi,Solenopsis,Epigaeic & Hypogaeic,Exotic,Bolivia,
Solenopsis_molesta,Solenopsis,Epigaeic & Hypogaeic,Intercepted,New Zealand,
Solenopsis_orbula,Solenopsis,Epigaeic & Hypogaeic,Exotic,Cape Verde archipelago,
Solenopsis_papuana,Solenopsis,Epigaeic & Hypogaeic,Exotic,Hawaii,
Solenopsis_papuana,Solenopsis,Epigaeic & Hypogaeic,Intercepted,New Zealand,
Solenopsis_papuana,Solenopsis,Epigaeic & Hypogaeic,Exotic,Queensland,
Solenopsis_picea,Solenopsis,Epigaeic & Hypogaeic,Exotic,Buenos Aires,
Solenopsis_picea,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Netherlands,
Solenopsis_pollux,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Netherlands,
Solenopsis_richteri,Solenopsis,Epigaeic & Hypogaeic,Exotic,Alabama,
Solenopsis_richteri,Solenopsis,Epigaeic & Hypogaeic,Exotic,Arkansas,
Solenopsis_richteri,Solenopsis,Epigaeic & Hypogaeic,Exotic,Georgia US,
Solenopsis_richteri,Solenopsis,Epigaeic & Hypogaeic,Exotic,Louisiana,
Solenopsis_richteri,Solenopsis,Epigaeic & Hypogaeic,Exotic,Mississippi,
Solenopsis_richteri,Solenopsis,Epigaeic & Hypogaeic,Exotic,North Carolina,
Solenopsis_richteri,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tennessee,
Solenopsis_richteri,Solenopsis,Epigaeic & Hypogaeic,Exotic,Texas,
Solenopsis_saevissima,Solenopsis,Epigaeic & Hypogaeic,Exotic,Alabama,
Solenopsis_saevissima,Solenopsis,Epigaeic & Hypogaeic,Exotic,Galapagos Islands,
Solenopsis_saevissima,Solenopsis,Epigaeic & Hypogaeic,Exotic,Louisiana,
Solenopsis_saevissima,Solenopsis,Epigaeic & Hypogaeic,Intercepted,Netherlands,
Solenopsis_saevissima,Solenopsis,Epigaeic & Hypogaeic,Exotic,North Carolina,
Solenopsis_saevissima,Solenopsis,Epigaeic & Hypogaeic,Exotic,Texas,
Solenopsis_saevissima itinerans,Solenopsis,Epigaeic & Hypogaeic,Exotic,Guinea,
Solenopsis_saevissima itinerans,Solenopsis,Epigaeic & Hypogaeic,Exotic,Mozambique,
Solenopsis_saevissima itinerans,Solenopsis,Epigaeic & Hypogaeic,Exotic,Tanzania,
Solenopsis_terricola,Solenopsis,Epigaeic & Hypogaeic,Exotic,Florida,
Solenopsis_texana,Solenopsis,Epigaeic & Hypogaeic,Indoor Introduced,Manitoba,
Solenopsis_validiuscula,Solenopsis,Epigaeic & Hypogaeic,Exotic,Florida,
Stigmatomma_besucheti,Stigmatomma,Hypogaeic,Exotic,Mascarene Islands,
Stigmatomma_besucheti,Stigmatomma,Hypogaeic,Exotic,Seychelles,
Stigmatomma_emeryi,Stigmatomma,Hypogaeic,Exotic,Spain,
Stigmatomma_zwaluwenburgi,Stigmatomma,Hypogaeic,Exotic,Christmas Island,
Stigmatomma_zwaluwenburgi,Stigmatomma,Hypogaeic,Exotic,Fiji,
Stigmatomma_zwaluwenburgi,Stigmatomma,Hypogaeic,Exotic,Hawaii,
Strumigenys_argiola,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Indoor Introduced,Germany,
Strumigenys_eggersi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Florida,
Strumigenys_eggersi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Galapagos Islands,
Strumigenys_eggersi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Malaysia and Singapore,
Strumigenys_eggersi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Philippines,
Strumigenys_eggersi,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Samoan Islands,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Antioquia,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Arunachal Pradesh,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Assam,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Bahamas,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Bahia,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Belize,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Bermuda,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Borneo,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Cameroon line Archipelago,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Cape Verde archipelago,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Caroline Islands,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Cauca,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Cayman Islands,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Christmas Island,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Cocos (Keeling) Islands,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Comoros,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Costa Rica,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Cuba,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Daito Islands,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Equatorial Guinea,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Espirito Santo,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Florida,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,French Guiana,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Galapagos Islands,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Ghana,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Guangdong,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Gujarat,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Hawaii,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Hidalgo,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Hispaniola,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Honduras,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Hong Kong,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Jamaica,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Java,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Karnataka,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Kerala,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Krakatau Islands,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Lesser Antilles,
Strumigenys_emmae,Strumigenys,Arboreal & Epigaeic & Hypogaeic,Exotic,Macau,
